Year,value,Village
2012,43.881489,Abrekuy
2013,101.80851,Abrekuy
2014,110.187113,Abrekuy
2015,78.96256699999999,Abrekuy
2016,103.63754,Abrekuy
2017,63.555266,Abrekuy
2018,38.392586,Abrekuy
2019,264.84021199999995,Abrekuy
1983,111.10427921176469,AdekeAla
1984,32.0438146543417,AdekeAla
1985,219.8045805395425,AdekeAla
1986,233.16535394444463,AdekeAla
1987,55.5353792166667,AdekeAla
1988,222.967625597479,AdekeAla
1989,105.14770181862744,AdekeAla
1990,107.154941,AdekeAla
1991,233.59510147222198,AdekeAla
1992,162.1406343888889,AdekeAla
1993,126.30718877656399,AdekeAla
1994,339.34284187777797,AdekeAla
1995,156.61055608571428,AdekeAla
1996,227.91008040000003,AdekeAla
1997,82.8618688,AdekeAla
1998,200.9739897,AdekeAla
1999,281.4075783305556,AdekeAla
2000,113.929171,AdekeAla
2001,146.64616999999998,AdekeAla
2002,118.21194500000001,AdekeAla
2003,205.509678,AdekeAla
2004,60.614897000000006,AdekeAla
2005,107.71573400000001,AdekeAla
2006,199.55219699999998,AdekeAla
2007,144.531846,AdekeAla
2008,104.57369,AdekeAla
2009,173.3226545,AdekeAla
2010,280.331552,AdekeAla
2011,93.50135399999999,AdekeAla
2012,101.579419,AdekeAla
2013,223.95163000000002,AdekeAla
2014,248.36007160000003,AdekeAla
2015,230.4633214,AdekeAla
2016,188.27512900000002,AdekeAla
2017,244.47986999999998,AdekeAla
2018,308.57207,AdekeAla
2019,188.71544300000002,AdekeAla
1983,79.9731499444444,Adekiney
1984,66.4411838166667,Adekiney
1985,134.03075636111112,Adekiney
1986,153.4471496555557,Adekiney
1987,107.82390038888886,Adekiney
1988,239.50982738888888,Adekiney
1989,114.14716402222221,Adekiney
1990,71.4896180555556,Adekiney
1991,51.708147,Adekiney
1992,147.694719,Adekiney
1993,45.57634798333331,Adekiney
1994,187.161862138889,Adekiney
1995,198.995905,Adekiney
1996,63.148321,Adekiney
1997,149.866163,Adekiney
1998,229.95538299999998,Adekiney
1999,175.274042,Adekiney
2000,148.143571,Adekiney
2001,148.2259316,Adekiney
2002,126.91964100000001,Adekiney
2003,157.99707,Adekiney
2004,105.993548,Adekiney
2005,83.73831899999999,Adekiney
2006,146.29405,Adekiney
2007,223.75369200000003,Adekiney
2008,95.222688,Adekiney
2009,77.007456,Adekiney
2010,166.924181,Adekiney
2011,105.74856300000002,Adekiney
2012,177.459427,Adekiney
2013,163.76597800000002,Adekiney
2014,179.254627,Adekiney
2015,146.0881268,Adekiney
2016,196.96592100000004,Adekiney
2017,140.64038599999998,Adekiney
2018,150.27147200000002,Adekiney
2019,93.601711,Adekiney
1983,157.3442459411765,AderSeg
1984,146.1445720179738,AderSeg
1985,119.70648394117647,AderSeg
1986,265.50471858888886,AderSeg
1987,32.16240202857143,AderSeg
1988,163.6628266268908,AderSeg
1989,112.65784929575162,AderSeg
1990,55.15242,AderSeg
1991,85.454666,AderSeg
1992,90.42168913968253,AderSeg
1993,186.15988082352942,AderSeg
1994,178.8494852777778,AderSeg
1995,158.30440698571434,AderSeg
1996,147.879679,AderSeg
1997,95.97185300000001,AderSeg
1998,155.24311230555557,AderSeg
1999,164.27514272222223,AderSeg
2000,73.95420599999999,AderSeg
2001,93.048273,AderSeg
2002,54.911820000000006,AderSeg
2003,98.62707119999999,AderSeg
2004,44.782035,AderSeg
2005,111.589313,AderSeg
2006,190.29859899999997,AderSeg
2007,175.90231400000002,AderSeg
2008,125.62017100000001,AderSeg
2009,124.56549899999999,AderSeg
2010,157.314831,AderSeg
2011,73.845167,AderSeg
2012,115.95059699999999,AderSeg
2013,158.69135,AderSeg
2014,121.236063,AderSeg
2015,146.989947,AderSeg
2016,122.55913500000001,AderSeg
2017,159.497228,AderSeg
2018,179.42361899999997,AderSeg
2019,178.82935089999998,AderSeg
1983,160.2271308823529,Adibearj
1984,266.833442655229,Adibearj
1985,306.1280538823529,Adibearj
1986,439.09736713888896,Adibearj
1987,284.65773399999995,Adibearj
1988,283.0610968537815,Adibearj
1989,71.13192321078434,Adibearj
1990,126.01264499999999,Adibearj
1991,208.849599277778,Adibearj
1992,134.5262917777778,Adibearj
1993,230.674431794118,Adibearj
1994,267.89956,Adibearj
1995,193.8324669714286,Adibearj
1996,304.408159,Adibearj
1997,109.878319,Adibearj
1998,206.96787899999998,Adibearj
1999,281.0449199166667,Adibearj
2000,124.47478799999999,Adibearj
2001,74.496143,Adibearj
2002,157.071372,Adibearj
2003,167.95890300000002,Adibearj
2004,93.640652,Adibearj
2005,140.527847,Adibearj
2006,260.654201,Adibearj
2007,214.87318299999998,Adibearj
2008,186.471656,Adibearj
2009,168.514269,Adibearj
2010,169.27121699999998,Adibearj
2011,96.87509399999999,Adibearj
2012,173.376742,Adibearj
2013,181.743237,Adibearj
2014,303.748601,Adibearj
2015,279.16425300000003,Adibearj
2016,244.699398,Adibearj
2017,225.41089699999998,Adibearj
2018,309.35378000000003,Adibearj
2019,298.25582,Adibearj
1983,1.8022049999999998,AdiHa
1984,42.4268434722222,AdiHa
1985,5.0513330000000005,AdiHa
1986,55.0885066972222,AdiHa
1987,12.499800385714286,AdiHa
1988,55.40207312,AdiHa
1989,58.617821666666664,AdiHa
1990,50.71574700000001,AdiHa
1991,46.869388,AdiHa
1992,6.116739141269845,AdiHa
1993,8.940513,AdiHa
1994,21.222427527777803,AdiHa
1995,8.24106572,AdiHa
1996,16.957759000000003,AdiHa
1997,9.6078871,AdiHa
1998,41.28032802777778,AdiHa
1999,29.751745472222197,AdiHa
2000,28.031160999999997,AdiHa
2001,10.465452,AdiHa
2002,40.609438,AdiHa
2003,25.190987999999997,AdiHa
2004,8.630724,AdiHa
2005,18.008887,AdiHa
2006,11.449536,AdiHa
2007,7.057099000000001,AdiHa
2008,9.025028200000001,AdiHa
2009,5.9319282,AdiHa
2010,37.732778,AdiHa
2011,8.928522000000001,AdiHa
2012,2.7889310000000003,AdiHa
2013,43.550675,AdiHa
2014,37.461112,AdiHa
2015,50.953968,AdiHa
2016,32.473760999999996,AdiHa
2017,7.1006669,AdiHa
2018,32.264648,AdiHa
2019,127.0218633,AdiHa
1983,71.344426,AdiKisandid
1984,18.298133972647058,AdiKisandid
1985,174.308910725,AdiKisandid
1986,178.39188966111112,AdiKisandid
1987,85.7998191666667,AdiKisandid
1988,176.488314,AdiKisandid
1989,13.64515331764706,AdiKisandid
1990,24.492079999999998,AdiKisandid
1991,82.59584988333332,AdiKisandid
1992,83.33257900000001,AdiKisandid
1993,65.1282874809804,AdiKisandid
1994,176.28263179166672,AdiKisandid
1995,92.20091599999999,AdiKisandid
1996,126.5550863,AdiKisandid
1997,96.1907316,AdiKisandid
1998,174.4020473,AdiKisandid
1999,208.09486499999997,AdiKisandid
