Year,value,Village
2001,36.7,AdiKisandid
2002,19.3,AdiKisandid
2003,43.8,AdiKisandid
2004,28.2,AdiKisandid
2005,44.6,AdiKisandid
2006,62.3,AdiKisandid
2007,70.0,AdiKisandid
2008,69.9,AdiKisandid
2009,36.4,AdiKisandid
2010,67.6,AdiKisandid
2011,36.5,AdiKisandid
2012,32.4,AdiKisandid
2013,56.9,AdiKisandid
2014,53.7,AdiKisandid
1983,14.0488335160001,Adisalem
1984,115.809307446119,Adisalem
1985,101.404444619159,Adisalem
1986,102.409036208788,Adisalem
1987,69.897763333238,Adisalem
1988,87.6311908524923,Adisalem
1989,83.5690982164057,Adisalem
1990,92.1230839953558,Adisalem
1991,46.247869349617794,Adisalem
1992,48.43097576166701,Adisalem
1993,78.42720217492909,Adisalem
1994,139.776282400624,Adisalem
1995,80.2661277973602,Adisalem
1996,78.3878616168157,Adisalem
1997,33.962945482827394,Adisalem
1998,53.995144582494405,Adisalem
1999,32.617315111549395,Adisalem
2000,77.6,Adisalem
2001,27.4,Adisalem
2002,17.9,Adisalem
2003,84.4,Adisalem
2004,56.7,Adisalem
2005,102.9,Adisalem
2006,93.3,Adisalem
2007,102.3,Adisalem
2008,101.0,Adisalem
2009,84.3,Adisalem
2010,98.2,Adisalem
2011,94.3,Adisalem
2012,102.9,Adisalem
2013,93.8,Adisalem
2014,92.9,Adisalem
1983,6.99766216587074,AdisAlemS
1984,15.902234805474698,AdisAlemS
1985,38.5752583763635,AdisAlemS
1986,28.129397438463503,AdisAlemS
1987,15.482823871646,AdisAlemS
1988,24.6936820381466,AdisAlemS
1989,44.3666440151468,AdisAlemS
1990,16.2476000184024,AdisAlemS
1991,-2.36225536035202,AdisAlemS
1992,26.9015633091612,AdisAlemS
1993,29.223356420418,AdisAlemS
1994,58.5558367674006,AdisAlemS
1995,53.91975190876921,AdisAlemS
1996,47.743316422327005,AdisAlemS
1997,32.9265498885156,AdisAlemS
1998,47.665761998964996,AdisAlemS
1999,59.9798255127334,AdisAlemS
2000,23.9,AdisAlemS
2001,26.1,AdisAlemS
2002,10.4,AdisAlemS
2003,23.8,AdisAlemS
2004,22.1,AdisAlemS
2005,44.4,AdisAlemS
2006,48.2,AdisAlemS
2007,72.0,AdisAlemS
2008,54.8,AdisAlemS
2009,34.6,AdisAlemS
2010,65.0,AdisAlemS
2011,30.9,AdisAlemS
2012,28.7,AdisAlemS
2013,38.9,AdisAlemS
2014,28.5,AdisAlemS
1983,4.00745983085143,AdisAlemW
1984,8.334041956492339,AdisAlemW
1985,32.3018948334865,AdisAlemW
1986,41.3588127822211,AdisAlemW
1987,-0.6427054600263771,AdisAlemW
1988,51.76510467661279,AdisAlemW
1989,58.934976870721904,AdisAlemW
1990,-1.97882872603123,AdisAlemW
1991,4.51541561858761,AdisAlemW
1992,31.610977738243605,AdisAlemW
1993,39.8267911546111,AdisAlemW
1994,53.528621166195606,AdisAlemW
1995,22.7009541583172,AdisAlemW
1996,27.062348720441104,AdisAlemW
1997,8.27982393886178,AdisAlemW
1998,72.1097199357823,AdisAlemW
1999,44.7363247785647,AdisAlemW
2000,12.8,AdisAlemW
2001,6.2,AdisAlemW
2002,2.0,AdisAlemW
2003,45.6,AdisAlemW
2004,7.2,AdisAlemW
2005,47.8,AdisAlemW
2006,54.8,AdisAlemW
2007,70.5,AdisAlemW
2008,49.5,AdisAlemW
2009,36.2,AdisAlemW
2010,58.1,AdisAlemW
2011,15.0,AdisAlemW
2012,29.3,AdisAlemW
2013,39.3,AdisAlemW
2014,49.0,AdisAlemW
1983,0.0693169101137272,Adiselam
1984,-8.09438767359534,Adiselam
1985,52.950412662195504,Adiselam
1986,38.0314920305047,Adiselam
1987,-3.8839264426416498,Adiselam
1988,35.591641759878996,Adiselam
1989,42.2553815477466,Adiselam
1990,-2.95428555246709,Adiselam
1991,2.0926381314118503,Adiselam
1992,7.2056315055731,Adiselam
1993,49.037926995287,Adiselam
1994,43.8933172569305,Adiselam
1995,46.175085706580106,Adiselam
1996,43.6901277418734,Adiselam
1997,15.3365849403302,Adiselam
1998,63.2212234084099,Adiselam
1999,59.734628765072095,Adiselam
2000,24.8,Adiselam
2001,3.6,Adiselam
2002,2.8,Adiselam
2003,39.4,Adiselam
2004,4.4,Adiselam
2005,69.4,Adiselam
2006,54.4,Adiselam
2007,71.1,Adiselam
2008,75.6,Adiselam
2009,36.8,Adiselam
2010,64.6,Adiselam
2011,24.9,Adiselam
2012,35.1,Adiselam
2013,35.1,Adiselam
2014,42.4,Adiselam
1983,-9.627441161595732,Adishimbirkti
1984,41.494424701494005,Adishimbirkti
1985,57.854081162644995,Adishimbirkti
1986,42.1713823818168,Adishimbirkti
1987,-3.6639243914517303,Adishimbirkti
1988,61.788465842216,Adishimbirkti
1989,41.8549102427476,Adishimbirkti
1990,49.0885591357571,Adishimbirkti
1991,41.8681849895128,Adishimbirkti
1992,42.1927634288607,Adishimbirkti
1993,19.910230508359,Adishimbirkti
1994,74.01956725000571,Adishimbirkti
1995,58.768134524945296,Adishimbirkti
1996,33.5573230393313,Adishimbirkti
1997,19.6036600246638,Adishimbirkti
1998,91.5220488363565,Adishimbirkti
1999,89.1108325386866,Adishimbirkti
2000,25.1,Adishimbirkti
2001,16.6,Adishimbirkti
2002,7.3,Adishimbirkti
2003,49.1,Adishimbirkti
2004,38.3,Adishimbirkti
2005,86.8,Adishimbirkti
2006,60.7,Adishimbirkti
2007,93.9,Adishimbirkti
2008,77.9,Adishimbirkti
2009,59.2,Adishimbirkti
2010,85.4,Adishimbirkti
2011,65.4,Adishimbirkti
2012,62.6,Adishimbirkti
2013,75.8,Adishimbirkti
2014,57.3,Adishimbirkti
1983,13.7968341524933,AdisKigni
1984,66.3834656606703,AdisKigni
1985,61.426837097303704,AdisKigni
1986,61.2070918940248,AdisKigni
1987,13.583532704427302,AdisKigni
1988,71.5740419898257,AdisKigni
1989,59.189341728549394,AdisKigni
1990,70.5993911375808,AdisKigni
1991,46.2565277585559,AdisKigni
1992,59.172180298849895,AdisKigni
1993,13.063824120729999,AdisKigni
1994,103.226885389594,AdisKigni
1995,58.13953564968929,AdisKigni
1996,58.689030163094905,AdisKigni
1997,8.91628135220077,AdisKigni
1998,118.019117254119,AdisKigni
1999,66.8301888536915,AdisKigni
2000,54.3,AdisKigni
2001,18.0,AdisKigni
2002,8.0,AdisKigni
2003,73.8,AdisKigni
2004,34.4,AdisKigni
2005,91.2,AdisKigni
2006,88.6,AdisKigni
2007,89.8,AdisKigni
2008,88.4,AdisKigni
2009,68.0,AdisKigni
2010,95.0,AdisKigni
2011,74.0,AdisKigni
2012,77.4,AdisKigni
2013,97.9,AdisKigni
2014,72.5,AdisKigni
1983,4.00745983085143,Adiyikoro
1984,8.334041956492339,Adiyikoro
1985,32.3018948334865,Adiyikoro
1986,41.3588127822211,Adiyikoro
1987,-0.6427054600263771,Adiyikoro
1988,51.76510467661279,Adiyikoro
1989,58.934976870721904,Adiyikoro
1990,-1.97882872603123,Adiyikoro
1991,4.51541561858761,Adiyikoro
1992,31.610977738243605,Adiyikoro
1993,39.8267911546111,Adiyikoro
1994,53.528621166195606,Adiyikoro
1995,22.7009541583172,Adiyikoro
1996,27.062348720441104,Adiyikoro
1997,8.27982393886178,Adiyikoro
1998,72.1097199357823,Adiyikoro
1999,44.7363247785647,Adiyikoro
2000,12.8,Adiyikoro
2001,6.2,Adiyikoro
2002,2.0,Adiyikoro
2003,45.6,Adiyikoro
2004,7.2,Adiyikoro
2005,47.8,Adiyikoro
2006,54.8,Adiyikoro
2007,70.5,Adiyikoro
2008,49.5,Adiyikoro
2009,36.2,Adiyikoro
2010,58.1,Adiyikoro
2011,15.0,Adiyikoro
2012,29.3,Adiyikoro
2013,39.3,Adiyikoro
2014,49.0,Adiyikoro
1983,4.00745983085143,Adizata
1984,8.334041956492339,Adizata
1985,32.3018948334865,Adizata
1986,41.3588127822211,Adizata
1987,-0.6427054600263771,Adizata
1988,51.76510467661279,Adizata
1989,58.934976870721904,Adizata
1990,-1.97882872603123,Adizata
1991,4.51541561858761,Adizata
1992,31.610977738243605,Adizata
1993,39.8267911546111,Adizata
1994,53.528621166195606,Adizata
1995,22.7009541583172,Adizata
1996,27.062348720441104,Adizata
1997,8.27982393886178,Adizata
1998,72.1097199357823,Adizata
1999,44.7363247785647,Adizata
2000,12.8,Adizata
2001,6.2,Adizata
2002,2.0,Adizata
2003,45.6,Adizata
2004,7.2,Adizata
2005,47.8,Adizata
2006,54.8,Adizata
2007,70.5,Adizata
2008,49.5,Adizata
2009,36.2,Adizata
2010,58.1,Adizata
2011,15.0,Adizata
2012,29.3,Adizata
2013,39.3,Adizata
2014,49.0,Adizata
1983,0.0693169101137272,Adreb
1984,-8.09438767359534,Adreb
1985,52.950412662195504,Adreb
1986,38.0314920305047,Adreb
1987,-3.8839264426416498,Adreb
1988,35.591641759878996,Adreb
1989,42.2553815477466,Adreb
1990,-2.95428555246709,Adreb
1991,2.0926381314118503,Adreb
1992,7.2056315055731,Adreb
1993,49.037926995287,Adreb
1994,43.8933172569305,Adreb
1995,46.175085706580106,Adreb
1996,43.6901277418734,Adreb
1997,15.3365849403302,Adreb
1998,63.2212234084099,Adreb
1999,59.734628765072095,Adreb
2000,24.8,Adreb
2001,3.6,Adreb
2002,2.8,Adreb
2003,39.4,Adreb
2004,4.4,Adreb
2005,69.4,Adreb
2006,54.4,Adreb
2007,71.1,Adreb
2008,75.6,Adreb
2009,36.8,Adreb
2010,64.6,Adreb
2011,24.9,Adreb
2012,35.1,Adreb
2013,35.1,Adreb
2014,42.4,Adreb
1983,-19.038034194842698,AgazenMeda
1984,86.6410731168748,AgazenMeda
1985,86.1186678750542,AgazenMeda
1986,68.6002034755611,AgazenMeda
1987,52.1445364686238,AgazenMeda
1988,62.8983533496424,AgazenMeda
1989,43.4497955132037,AgazenMeda
1990,62.1949671006704,AgazenMeda
1991,4.29988201139965,AgazenMeda
1992,21.6904758402455,AgazenMeda
1993,49.9109548230832,AgazenMeda
1994,110.838698162292,AgazenMeda
1995,71.85792701122651,AgazenMeda
1996,53.6488961232969,AgazenMeda
1997,25.154165834718103,AgazenMeda
1998,50.6324587948528,AgazenMeda
1999,47.8772567907897,AgazenMeda
2000,33.2,AgazenMeda
2001,17.0,AgazenMeda
2002,8.8,AgazenMeda
2003,32.6,AgazenMeda
2004,38.7,AgazenMeda
2005,87.7,AgazenMeda
2006,60.2,AgazenMeda
2007,91.0,AgazenMeda
2008,93.2,AgazenMeda
2009,68.5,AgazenMeda
2010,83.5,AgazenMeda
2011,77.8,AgazenMeda
2012,65.7,AgazenMeda
2013,66.4,AgazenMeda
2014,73.0,AgazenMeda
1983,1.4461603265250802,Agazi
1984,2.2409158561364504,Agazi
1985,22.6598083082082,Agazi
1986,19.091810391232702,Agazi
1987,-29.019777431692802,Agazi
1988,23.407082527299,Agazi
1989,51.0012170840488,Agazi
1990,2.6459165969671004,Agazi
1991,9.022508220780141,Agazi
1992,41.67332815841971,Agazi
1993,44.44508675483,Agazi
1994,60.6198548470686,Agazi
1995,42.6571186555409,Agazi
1996,42.015564541906,Agazi
1997,19.2144828083354,Agazi
1998,76.57984419874941,Agazi
1999,60.6694505596982,Agazi
2000,36.4,Agazi
2001,4.8,Agazi
2002,4.1,Agazi
2003,43.6,Agazi
2004,6.7,Agazi
2005,37.5,Agazi
2006,64.2,Agazi
2007,76.6,Agazi
2008,61.8,Agazi
2009,45.6,Agazi
2010,61.4,Agazi
2011,16.5,Agazi
2012,19.6,Agazi
2013,54.4,Agazi
2014,44.0,Agazi
1983,2.31650525324529,Agbe
1984,31.9008411313395,Agbe
1985,43.402716013616,Agbe
1986,37.6225505579164,Agbe
1987,23.3792839267829,Agbe
1988,38.8963388489254,Agbe
1989,44.64100643117521,Agbe
1990,12.0660418440413,Agbe
1991,10.663070293450401,Agbe
1992,42.915654041977,Agbe
1993,50.5280951335294,Agbe
1994,54.27537632058971,Agbe
1995,62.4323956053618,Agbe
1996,40.8399145494148,Agbe
1997,40.320227830240505,Agbe
1998,62.2464748218771,Agbe
1999,58.3719973968955,Agbe
2000,31.5,Agbe
2001,42.4,Agbe
2002,16.2,Agbe
2003,38.9,Agbe
2004,26.8,Agbe
2005,47.1,Agbe
2006,51.8,Agbe
2007,70.8,Agbe
2008,56.4,Agbe
2009,35.2,Agbe
2010,68.9,Agbe
2011,21.6,Agbe
2012,39.9,Agbe
2013,45.1,Agbe
2014,38.1,Agbe
1983,-1.9001086050713998,Agela
1984,10.976603488599999,Agela
1985,29.099134649463302,Agela
1986,50.451126635413196,Agela
1987,18.404520621146897,Agela
1988,27.733835881224604,Agela
1989,40.5666294231982,Agela
1990,-1.07480433211763,Agela
1991,8.15398783119371,Agela
1992,36.8533855607767,Agela
1993,52.528449116083294,Agela
1994,61.77936136361011,Agela
1995,53.8683401623877,Agela
1996,39.870007578774796,Agela
1997,27.0508648803719,Agela
1998,55.9424107405318,Agela
1999,84.7045594683095,Agela
2000,22.8,Agela
2001,16.6,Agela
2002,3.5,Agela
2003,36.1,Agela
2004,7.4,Agela
2005,27.0,Agela
2006,61.7,Agela
2007,84.3,Agela
2008,61.7,Agela
2009,26.1,Agela
2010,53.1,Agela
2011,48.8,Agela
2012,37.0,Agela
2013,48.3,Agela
2014,42.4,Agela
1983,2.54482586752559,Agid
1984,5.56669598254162,Agid
1985,38.779416939737104,Agid
1986,48.655069130281,Agid
1987,18.2720958426723,Agid
1988,39.5783633416791,Agid
1989,23.728484991959,Agid
1990,9.39160813302623,Agid
1991,7.142397899317889,Agid
1992,34.109873456973,Agid
1993,47.855787631050504,Agid
1994,69.6318615285895,Agid
1995,63.073337397296804,Agid
1996,35.5803175921158,Agid
1997,42.1125179697421,Agid
1998,51.0348556074236,Agid
1999,80.4725939101268,Agid
2000,40.6,Agid
2001,32.1,Agid
2002,4.9,Agid
2003,46.9,Agid
2004,11.1,Agid
2005,25.3,Agid
2006,38.9,Agid
2007,81.0,Agid
2008,69.4,Agid
2009,31.0,Agid
2010,60.4,Agid
2011,53.5,Agid
2012,53.6,Agid
2013,33.1,Agid
2014,58.4,Agid
1983,14.0488335160001,AlemeTesfa
1984,115.809307446119,AlemeTesfa
1985,101.404444619159,AlemeTesfa
1986,102.409036208788,AlemeTesfa
1987,69.897763333238,AlemeTesfa
1988,87.6311908524923,AlemeTesfa
1989,83.5690982164057,AlemeTesfa
1990,92.1230839953558,AlemeTesfa
1991,46.247869349617794,AlemeTesfa
1992,48.43097576166701,AlemeTesfa
1993,78.42720217492909,AlemeTesfa
1994,139.776282400624,AlemeTesfa
1995,80.2661277973602,AlemeTesfa
1996,78.3878616168157,AlemeTesfa
1997,33.962945482827394,AlemeTesfa
1998,53.995144582494405,AlemeTesfa
1999,32.617315111549395,AlemeTesfa
2000,77.6,AlemeTesfa
2001,27.4,AlemeTesfa
2002,17.9,AlemeTesfa
2003,84.4,AlemeTesfa
2004,56.7,AlemeTesfa
2005,102.9,AlemeTesfa
2006,93.3,AlemeTesfa
2007,102.3,AlemeTesfa
2008,101.0,AlemeTesfa
2009,84.3,AlemeTesfa
2010,98.2,AlemeTesfa
