year,value,village
2009,178.0,TahtayMegariaTsebri
2010,204.0,TahtayMegariaTsebri
2011,187.0,TahtayMegariaTsebri
2012,169.0,TahtayMegariaTsebri
2013,148.0,TahtayMegariaTsebri
2014,173.0,TahtayMegariaTsebri
2015,129.0,TahtayMegariaTsebri
2016,280.0,TahtayMegariaTsebri
2017,125.0,TahtayMegariaTsebri
2018,153.0,TahtayMegariaTsebri
2019,188.0,TahtayMegariaTsebri
2020,188.051282051282,TahtayMegariaTsebri
1981,133.0,Tao
1982,90.0,Tao
1983,92.0,Tao
1984,33.0,Tao
1985,86.0,Tao
1986,114.0,Tao
1987,44.0,Tao
1988,249.0,Tao
1989,110.0,Tao
1990,146.0,Tao
1991,144.0,Tao
1992,148.0,Tao
1993,69.0,Tao
1994,201.0,Tao
1995,195.0,Tao
1996,107.0,Tao
1997,121.0,Tao
1998,296.0,Tao
1999,154.0,Tao
2000,169.0,Tao
2001,171.0,Tao
2002,76.0,Tao
2003,110.0,Tao
2004,119.0,Tao
2005,125.0,Tao
2006,91.0,Tao
2007,191.0,Tao
2008,104.0,Tao
2009,140.0,Tao
2010,175.0,Tao
2011,122.0,Tao
2012,122.0,Tao
2013,139.0,Tao
2014,139.0,Tao
2015,13.0,Tao
2016,126.0,Tao
2017,89.0,Tao
2018,167.0,Tao
2019,92.0,Tao
2020,128.5128205128205,Tao
1981,203.0,TaraGedam
1982,117.0,TaraGedam
1983,156.0,TaraGedam
1984,293.0,TaraGedam
1985,268.0,TaraGedam
1986,251.0,TaraGedam
1987,182.0,TaraGedam
1988,194.0,TaraGedam
1989,266.0,TaraGedam
1990,172.0,TaraGedam
1991,305.0,TaraGedam
1992,148.0,TaraGedam
1993,188.0,TaraGedam
1994,252.0,TaraGedam
1995,152.0,TaraGedam
1996,204.0,TaraGedam
1997,197.0,TaraGedam
1998,333.0,TaraGedam
1999,270.0,TaraGedam
2000,302.0,TaraGedam
2001,416.0,TaraGedam
2002,293.0,TaraGedam
2003,337.0,TaraGedam
2004,232.0,TaraGedam
2005,299.0,TaraGedam
2006,206.0,TaraGedam
2007,374.0,TaraGedam
2008,276.0,TaraGedam
2009,189.0,TaraGedam
2010,194.0,TaraGedam
2011,258.0,TaraGedam
2012,300.0,TaraGedam
2013,247.0,TaraGedam
2014,167.0,TaraGedam
2015,209.0,TaraGedam
2016,282.0,TaraGedam
2017,184.0,TaraGedam
2018,256.0,TaraGedam
2019,297.0,TaraGedam
2020,242.7948717948717,TaraGedam
1981,347.0,TaraSenba
1982,222.0,TaraSenba
1983,216.0,TaraSenba
1984,226.0,TaraSenba
1985,225.0,TaraSenba
1986,294.0,TaraSenba
1987,116.0,TaraSenba
