Year,value,Village
2006,20.7,DebreGenetA
2007,47.6,DebreGenetA
2008,31.8,DebreGenetA
2009,24.5,DebreGenetA
2010,40.2,DebreGenetA
2011,13.8,DebreGenetA
2012,26.6,DebreGenetA
2013,2.4,DebreGenetA
2014,17.6,DebreGenetA
1983,30.943962741058396,DebreGenetK
1984,2.16258962927973,DebreGenetK
1985,9.017772048998788,DebreGenetK
1986,25.9752645351757,DebreGenetK
1987,39.2974634632002,DebreGenetK
1988,20.6125030886625,DebreGenetK
1989,14.2570598178726,DebreGenetK
1990,-13.533829084238901,DebreGenetK
1991,21.2482246000722,DebreGenetK
1992,23.6813885877703,DebreGenetK
1993,17.2326723118329,DebreGenetK
1994,6.859323110201429,DebreGenetK
1995,20.0519923588347,DebreGenetK
1996,18.531486346936898,DebreGenetK
1997,33.9396737561165,DebreGenetK
1998,21.9173202346734,DebreGenetK
1999,33.0660756693446,DebreGenetK
2000,5.1,DebreGenetK
2001,9.5,DebreGenetK
2002,2.4,DebreGenetK
2003,26.7,DebreGenetK
2004,8.4,DebreGenetK
2005,25.2,DebreGenetK
2006,20.1,DebreGenetK
2007,48.3,DebreGenetK
2008,35.6,DebreGenetK
2009,23.3,DebreGenetK
2010,43.3,DebreGenetK
2011,13.7,DebreGenetK
2012,29.8,DebreGenetK
2013,2.9,DebreGenetK
2014,18.1,DebreGenetK
1983,76.354321599231,DebreGeorgis
1984,28.297543962507802,DebreGeorgis
1985,93.94241771773409,DebreGeorgis
1986,77.9014146024314,DebreGeorgis
1987,136.464197108574,DebreGeorgis
1988,37.54826374496471,DebreGeorgis
1989,85.6994317882189,DebreGeorgis
1990,67.3753766851723,DebreGeorgis
1991,110.173223740376,DebreGeorgis
1992,47.053944944954395,DebreGeorgis
1993,87.11917184443769,DebreGeorgis
1994,47.9330993377816,DebreGeorgis
1995,58.531092692179605,DebreGeorgis
1996,153.361204181318,DebreGeorgis
1997,95.41745307436778,DebreGeorgis
1998,16.2930466727851,DebreGeorgis
1999,44.673794000844005,DebreGeorgis
2000,74.5,DebreGeorgis
2001,33.4,DebreGeorgis
2002,14.1,DebreGeorgis
2003,102.0,DebreGeorgis
2004,48.4,DebreGeorgis
2005,124.2,DebreGeorgis
2006,93.2,DebreGeorgis
2007,81.9,DebreGeorgis
2008,108.2,DebreGeorgis
2009,68.6,DebreGeorgis
2010,95.6,DebreGeorgis
2011,68.9,DebreGeorgis
2012,88.0,DebreGeorgis
2013,39.4,DebreGeorgis
2014,87.4,DebreGeorgis
1983,76.354321599231,DebreKidusan
1984,28.297543962507802,DebreKidusan
1985,93.94241771773409,DebreKidusan
1986,77.9014146024314,DebreKidusan
1987,136.464197108574,DebreKidusan
1988,37.54826374496471,DebreKidusan
1989,85.6994317882189,DebreKidusan
1990,67.3753766851723,DebreKidusan
1991,110.173223740376,DebreKidusan
1992,47.053944944954395,DebreKidusan
1993,87.11917184443769,DebreKidusan
1994,47.9330993377816,DebreKidusan
1995,58.531092692179605,DebreKidusan
1996,153.361204181318,DebreKidusan
1997,95.41745307436778,DebreKidusan
1998,16.2930466727851,DebreKidusan
1999,44.673794000844005,DebreKidusan
2000,74.5,DebreKidusan
2001,33.4,DebreKidusan
2002,14.1,DebreKidusan
2003,102.0,DebreKidusan
2004,48.4,DebreKidusan
2005,124.2,DebreKidusan
2006,93.2,DebreKidusan
2007,81.9,DebreKidusan
2008,108.2,DebreKidusan
2009,68.6,DebreKidusan
2010,95.6,DebreKidusan
2011,68.9,DebreKidusan
2012,88.0,DebreKidusan
2013,39.4,DebreKidusan
2014,87.4,DebreKidusan
1983,76.354321599231,Debremawie
1984,28.297543962507802,Debremawie
1985,93.94241771773409,Debremawie
1986,77.9014146024314,Debremawie
1987,136.464197108574,Debremawie
1988,37.54826374496471,Debremawie
1989,85.6994317882189,Debremawie
1990,67.3753766851723,Debremawie
1991,110.173223740376,Debremawie
1992,47.053944944954395,Debremawie
1993,87.11917184443769,Debremawie
1994,47.9330993377816,Debremawie
1995,58.531092692179605,Debremawie
1996,153.361204181318,Debremawie
1997,95.41745307436778,Debremawie
1998,16.2930466727851,Debremawie
1999,44.673794000844005,Debremawie
2000,74.5,Debremawie
2001,33.4,Debremawie
2002,14.1,Debremawie
2003,102.0,Debremawie
2004,48.4,Debremawie
2005,124.2,Debremawie
2006,93.2,Debremawie
2007,81.9,Debremawie
2008,108.2,Debremawie
2009,68.6,Debremawie
2010,95.6,Debremawie
2011,68.9,Debremawie
2012,88.0,Debremawie
2013,39.4,Debremawie
2014,87.4,Debremawie
1983,18.520396959705103,Debreselam
1984,-1.14051154462539,Debreselam
1985,43.6970695201859,Debreselam
1986,15.597049750183599,Debreselam
1987,47.31102188527,Debreselam
1988,17.548926708780698,Debreselam
1989,-3.53203402891973,Debreselam
1990,-1.88779635302878,Debreselam
1991,33.875798005073,Debreselam
1992,32.9397217521361,Debreselam
1993,40.7047286426192,Debreselam
1994,26.630864751022102,Debreselam
1995,34.4475201395624,Debreselam
1996,28.385928563752497,Debreselam
1997,33.8734759336345,Debreselam
1998,15.8658822935456,Debreselam
1999,23.008609221400103,Debreselam
2000,5.5,Debreselam
2001,11.4,Debreselam
2002,1.7,Debreselam
2003,32.9,Debreselam
2004,9.7,Debreselam
2005,31.7,Debreselam
2006,21.6,Debreselam
2007,59.8,Debreselam
2008,46.0,Debreselam
2009,26.9,Debreselam
2010,50.0,Debreselam
2011,15.3,Debreselam
2012,35.1,Debreselam
2013,3.8,Debreselam
2014,17.1,Debreselam
1983,30.943962741058396,Debrinetseb
1984,2.16258962927973,Debrinetseb
1985,9.017772048998788,Debrinetseb
1986,25.9752645351757,Debrinetseb
1987,39.2974634632002,Debrinetseb
1988,20.6125030886625,Debrinetseb
1989,14.2570598178726,Debrinetseb
1990,-13.533829084238901,Debrinetseb
1991,21.2482246000722,Debrinetseb
1992,23.6813885877703,Debrinetseb
1993,17.2326723118329,Debrinetseb
1994,6.859323110201429,Debrinetseb
1995,20.0519923588347,Debrinetseb
1996,18.531486346936898,Debrinetseb
1997,33.9396737561165,Debrinetseb
1998,21.9173202346734,Debrinetseb
1999,33.0660756693446,Debrinetseb
2000,5.1,Debrinetseb
2001,9.5,Debrinetseb
2002,2.4,Debrinetseb
2003,26.7,Debrinetseb
2004,8.4,Debrinetseb
2005,25.2,Debrinetseb
2006,20.1,Debrinetseb
2007,48.3,Debrinetseb
2008,35.6,Debrinetseb
2009,23.3,Debrinetseb
2010,43.3,Debrinetseb
2011,13.7,Debrinetseb
2012,29.8,Debrinetseb
2013,2.9,Debrinetseb
2014,18.1,Debrinetseb
1983,51.9479229942141,Dekera
1984,-1.3250216770123302,Dekera
1985,14.8534742312357,Dekera
1986,17.0984109358451,Dekera
1987,55.019831546082,Dekera
1988,37.8115305667763,Dekera
1989,43.314349858285105,Dekera
1990,9.4616217715561,Dekera
1991,12.097283249819,Dekera
1992,42.9005900039668,Dekera
1993,35.543533878712296,Dekera
1994,25.076692058139898,Dekera
1995,16.1344488413036,Dekera
1996,44.0411875873244,Dekera
1997,2.7289283948701604,Dekera
1998,25.0154311949667,Dekera
1999,44.388183061899795,Dekera
2000,13.9,Dekera
2001,16.7,Dekera
2002,5.6,Dekera
2003,43.3,Dekera
2004,19.9,Dekera
2005,39.7,Dekera
2006,21.0,Dekera
2007,63.2,Dekera
2008,41.3,Dekera
2009,26.8,Dekera
2010,49.2,Dekera
2011,12.7,Dekera
2012,42.9,Dekera
2013,6.4,Dekera
2014,20.2,Dekera
1983,76.354321599231,DembezaAmbaLay
1984,28.297543962507802,DembezaAmbaLay
1985,93.94241771773409,DembezaAmbaLay
1986,77.9014146024314,DembezaAmbaLay
1987,136.464197108574,DembezaAmbaLay
1988,37.54826374496471,DembezaAmbaLay
1989,85.6994317882189,DembezaAmbaLay
1990,67.3753766851723,DembezaAmbaLay
1991,110.173223740376,DembezaAmbaLay
1992,47.053944944954395,DembezaAmbaLay
1993,87.11917184443769,DembezaAmbaLay
1994,47.9330993377816,DembezaAmbaLay
1995,58.531092692179605,DembezaAmbaLay
1996,153.361204181318,DembezaAmbaLay
1997,95.41745307436778,DembezaAmbaLay
1998,16.2930466727851,DembezaAmbaLay
1999,44.673794000844005,DembezaAmbaLay
2000,74.5,DembezaAmbaLay
2001,33.4,DembezaAmbaLay
2002,14.1,DembezaAmbaLay
2003,102.0,DembezaAmbaLay
2004,48.4,DembezaAmbaLay
2005,124.2,DembezaAmbaLay
2006,93.2,DembezaAmbaLay
2007,81.9,DembezaAmbaLay
2008,108.2,DembezaAmbaLay
2009,68.6,DembezaAmbaLay
2010,95.6,DembezaAmbaLay
2011,68.9,DembezaAmbaLay
2012,88.0,DembezaAmbaLay
2013,39.4,DembezaAmbaLay
2014,87.4,DembezaAmbaLay
1983,31.0541681090513,Derit
1984,26.7217031101621,Derit
1985,78.3083984968987,Derit
1986,62.452765251765605,Derit
1987,130.132824043905,Derit
1988,52.2685873456655,Derit
1989,27.179062734697197,Derit
1990,40.3854804183531,Derit
1991,78.6750817048226,Derit
1992,39.0238930309672,Derit
1993,74.5377468205101,Derit
1994,32.0474005681817,Derit
1995,69.9102520058443,Derit
1996,116.663542749476,Derit
1997,71.85452039711241,Derit
1998,35.532476295497105,Derit
1999,54.1450069496791,Derit
2000,24.9,Derit
2001,17.8,Derit
2002,8.0,Derit
2003,81.9,Derit
2004,36.7,Derit
2005,90.4,Derit
2006,67.3,Derit
2007,85.7,Derit
2008,88.2,Derit
2009,55.1,Derit
2010,77.5,Derit
2011,50.6,Derit
2012,75.5,Derit
2013,21.8,Derit
2014,62.0,Derit
1983,47.10247604610311,Derita
1984,-1.4947442582749702,Derita
1985,11.086460737154901,Derita
1986,12.8081356299458,Derita
1987,38.765891698737505,Derita
1988,34.7698870099702,Derita
1989,30.503892139161,Derita
1990,-1.8254072340036398,Derita
1991,29.7988802763038,Derita
1992,42.6324885933065,Derita
1993,28.0331444857491,Derita
1994,9.91841571209564,Derita
1995,26.0064931831599,Derita
1996,16.8657880769459,Derita
1997,42.0967830737715,Derita
1998,25.1400121919871,Derita
1999,59.283233103473606,Derita
2000,10.4,Derita
2001,11.1,Derita
2002,5.9,Derita
2003,31.1,Derita
2004,3.7,Derita
2005,30.6,Derita
2006,26.5,Derita
2007,55.1,Derita
2008,44.4,Derita
2009,25.8,Derita
2010,45.1,Derita
2011,17.9,Derita
2012,38.3,Derita
2013,10.0,Derita
2014,21.6,Derita
1983,72.5365933603909,Dinkashena
1984,7.09188405261057,Dinkashena
1985,45.4200745447643,Dinkashena
1986,49.5813001054875,Dinkashena
1987,67.5596694512054,Dinkashena
1988,32.3561944102266,Dinkashena
1989,88.0534355194746,Dinkashena
1990,35.1869334190349,Dinkashena
1991,64.8387715869784,Dinkashena
1992,70.87692849115349,Dinkashena
1993,55.5361898295089,Dinkashena
1994,9.021273092074939,Dinkashena
1995,54.529014615757,Dinkashena
1996,74.458609458131,Dinkashena
1997,76.1591549361629,Dinkashena
1998,21.5952447797016,Dinkashena
1999,59.433495450724294,Dinkashena
2000,48.6,Dinkashena
2001,20.6,Dinkashena
2002,7.8,Dinkashena
2003,89.2,Dinkashena
2004,49.5,Dinkashena
2005,91.7,Dinkashena
2006,84.3,Dinkashena
2007,83.7,Dinkashena
2008,85.4,Dinkashena
2009,58.2,Dinkashena
2010,68.5,Dinkashena
2011,34.5,Dinkashena
2012,75.4,Dinkashena
2013,20.7,Dinkashena
2014,62.8,Dinkashena
1983,43.000399417386106,Ebo
1984,35.109602051034194,Ebo
1985,23.3015022499651,Ebo
1986,28.8433300272685,Ebo
1987,46.4033954675715,Ebo
1988,20.0583044150885,Ebo
1989,64.6912166354251,Ebo
1990,14.329570484265,Ebo
1991,34.1116654052306,Ebo
1992,45.565924467373506,Ebo
1993,9.43389224552169,Ebo
1994,-3.5182600955738903,Ebo
1995,19.747384578330397,Ebo
1996,54.3269482592621,Ebo
1997,42.3417740663537,Ebo
1998,19.9349838325434,Ebo
1999,26.759176243702,Ebo
2000,29.3,Ebo
2001,17.0,Ebo
2002,5.1,Ebo
2003,51.3,Ebo
2004,21.6,Ebo
2005,43.4,Ebo
2006,32.6,Ebo
2007,70.4,Ebo
2008,54.6,Ebo
2009,33.3,Ebo
2010,49.6,Ebo
2011,15.8,Ebo
2012,48.3,Ebo
2013,6.1,Ebo
2014,19.3,Ebo
1983,26.8670751723474,Edagaarbi
1984,9.515384322536331,Edagaarbi
1985,21.767910541496896,Edagaarbi
1986,22.0993733993509,Edagaarbi
1987,48.87550774090529,Edagaarbi
1988,19.712370874337,Edagaarbi
1989,5.87802050049335,Edagaarbi
1990,-14.6674177393459,Edagaarbi
1991,27.414788919122,Edagaarbi
1992,45.847883403525,Edagaarbi
1993,9.51202754778591,Edagaarbi
1994,16.5016531230707,Edagaarbi
1995,43.286552376473395,Edagaarbi
1996,16.129610588234,Edagaarbi
1997,20.6090773026622,Edagaarbi
1998,8.18192420168605,Edagaarbi
1999,24.0740893900205,Edagaarbi
2000,4.3,Edagaarbi
2001,9.4,Edagaarbi
2002,1.3,Edagaarbi
2003,29.0,Edagaarbi
2004,2.8,Edagaarbi
2005,29.1,Edagaarbi
2006,19.5,Edagaarbi
2007,57.2,Edagaarbi
2008,41.3,Edagaarbi
2009,27.3,Edagaarbi
2010,47.2,Edagaarbi
2011,14.7,Edagaarbi
2012,30.4,Edagaarbi
2013,2.5,Edagaarbi
2014,15.3,Edagaarbi
1983,21.1785334011627,EmbaAhfrom
1984,0.679936699475839,EmbaAhfrom
1985,24.5813899831884,EmbaAhfrom
1986,11.195602829145601,EmbaAhfrom
1987,40.1988883861786,EmbaAhfrom
1988,22.6078003707081,EmbaAhfrom
1989,16.5966522680672,EmbaAhfrom
1990,-6.32580818016186,EmbaAhfrom
1991,23.6415614959583,EmbaAhfrom
1992,43.9082233739154,EmbaAhfrom
1993,8.967947060046859,EmbaAhfrom
1994,21.3733895519898,EmbaAhfrom
1995,18.4172151075886,EmbaAhfrom
1996,30.5913407536835,EmbaAhfrom
1997,21.4673608136275,EmbaAhfrom
1998,25.052096010964302,EmbaAhfrom
1999,17.4689666717202,EmbaAhfrom
2000,3.9,EmbaAhfrom
2001,9.4,EmbaAhfrom
2002,1.3,EmbaAhfrom
2003,28.0,EmbaAhfrom
2004,2.2,EmbaAhfrom
2005,28.6,EmbaAhfrom
2006,19.9,EmbaAhfrom
2007,55.4,EmbaAhfrom
2008,41.0,EmbaAhfrom
2009,26.4,EmbaAhfrom
2010,46.7,EmbaAhfrom
2011,14.7,EmbaAhfrom
2012,31.6,EmbaAhfrom
2013,2.9,EmbaAhfrom
2014,16.0,EmbaAhfrom
1983,44.724343282891596,EmbachekoGunaguna
1984,6.82303153524448,EmbachekoGunaguna
1985,24.205916572656804,EmbachekoGunaguna
1986,39.7229360090624,EmbachekoGunaguna
1987,60.026731071087205,EmbachekoGunaguna
1988,25.990583284458697,EmbachekoGunaguna
1989,38.3277733340069,EmbachekoGunaguna
1990,42.358467966389206,EmbachekoGunaguna
1991,19.7060854608004,EmbachekoGunaguna
1992,50.1022103664396,EmbachekoGunaguna
1993,26.747091490371105,EmbachekoGunaguna
1994,22.795317279590396,EmbachekoGunaguna
1995,35.0813842122945,EmbachekoGunaguna
1996,14.416708362787,EmbachekoGunaguna
1997,21.2016431146166,EmbachekoGunaguna
1998,35.715823516372,EmbachekoGunaguna
1999,61.9855296694544,EmbachekoGunaguna
2000,22.4,EmbachekoGunaguna
2001,16.5,EmbachekoGunaguna
2002,12.9,EmbachekoGunaguna
2003,35.5,EmbachekoGunaguna
2004,23.1,EmbachekoGunaguna
2005,41.6,EmbachekoGunaguna
2006,24.2,EmbachekoGunaguna
2007,62.1,EmbachekoGunaguna
2008,48.1,EmbachekoGunaguna
2009,30.7,EmbachekoGunaguna
2010,46.7,EmbachekoGunaguna
2011,24.3,EmbachekoGunaguna
2012,41.1,EmbachekoGunaguna
2013,17.3,EmbachekoGunaguna
2014,22.2,EmbachekoGunaguna
1983,8.915748391594269,EndaBagerima
1984,-5.38670703943322,EndaBagerima
1985,43.5746571019517,EndaBagerima
1986,23.281590676038498,EndaBagerima
1987,31.127211639457602,EndaBagerima
1988,18.557342922441602,EndaBagerima
1989,50.91764817593571,EndaBagerima
1990,4.11956552740708,EndaBagerima
1991,19.9380391034274,EndaBagerima
1992,18.531011237397898,EndaBagerima
1993,18.382523430869103,EndaBagerima
1994,21.007296325512602,EndaBagerima
1995,23.941294791038498,EndaBagerima
1996,12.2198024366398,EndaBagerima
1997,15.7755339640956,EndaBagerima
1998,22.212409777678104,EndaBagerima
1999,11.147377779976999,EndaBagerima
2000,3.3,EndaBagerima
2001,7.2,EndaBagerima
2002,1.8,EndaBagerima
2003,22.9,EndaBagerima
2004,2.1,EndaBagerima
2005,26.4,EndaBagerima
2006,20.7,EndaBagerima
2007,47.6,EndaBagerima
2008,31.8,EndaBagerima
2009,24.5,EndaBagerima
2010,40.2,EndaBagerima
2011,13.8,EndaBagerima
2012,26.6,EndaBagerima
2013,2.4,EndaBagerima
2014,17.6,EndaBagerima
1983,21.9266329879751,Endabano
1984,-14.200286625572,Endabano
1985,31.904156989686605,Endabano
1986,40.8816550703851,Endabano
1987,32.2652265793121,Endabano
1988,23.8578057684767,Endabano
1989,15.1612922363745,Endabano
1990,4.89836594414653,Endabano
1991,28.3753509436596,Endabano
1992,33.2132632204104,Endabano
1993,5.662419796738201,Endabano
1994,8.818546211873699,Endabano
1995,28.282766925490197,Endabano
1996,22.223402882700896,Endabano
1997,21.9189558145161,Endabano
1998,10.071999669383098,Endabano
1999,21.872650336706098,Endabano
2000,3.5,Endabano
2001,7.9,Endabano
2002,1.7,Endabano
2003,23.8,Endabano
2004,5.4,Endabano
2005,27.1,Endabano
2006,20.9,Endabano
2007,47.8,Endabano
2008,34.5,Endabano
2009,24.3,Endabano
2010,42.5,Endabano
2011,13.6,Endabano
2012,28.2,Endabano
2013,2.3,Endabano
2014,17.6,Endabano
1983,21.1785334011627,Endachiwa
1984,0.679936699475839,Endachiwa
1985,24.5813899831884,Endachiwa
1986,11.195602829145601,Endachiwa
1987,40.1988883861786,Endachiwa
1988,22.6078003707081,Endachiwa
1989,16.5966522680672,Endachiwa
1990,-6.32580818016186,Endachiwa
1991,23.6415614959583,Endachiwa
1992,43.9082233739154,Endachiwa
1993,8.967947060046859,Endachiwa
1994,21.3733895519898,Endachiwa
1995,18.4172151075886,Endachiwa
1996,30.5913407536835,Endachiwa
1997,21.4673608136275,Endachiwa
1998,25.052096010964302,Endachiwa
1999,17.4689666717202,Endachiwa
2000,3.9,Endachiwa
2001,9.4,Endachiwa
2002,1.3,Endachiwa
2003,28.0,Endachiwa
2004,2.2,Endachiwa
2005,28.6,Endachiwa
2006,19.9,Endachiwa
2007,55.4,Endachiwa
2008,41.0,Endachiwa
2009,26.4,Endachiwa
2010,46.7,Endachiwa
2011,14.7,Endachiwa
2012,31.6,Endachiwa
2013,2.9,Endachiwa
2014,16.0,Endachiwa
1983,21.9266329879751,EndaFelasi
1984,-14.200286625572,EndaFelasi
1985,31.904156989686605,EndaFelasi
1986,40.8816550703851,EndaFelasi
1987,32.2652265793121,EndaFelasi
1988,23.8578057684767,EndaFelasi
1989,15.1612922363745,EndaFelasi
1990,4.89836594414653,EndaFelasi
1991,28.3753509436596,EndaFelasi
1992,33.2132632204104,EndaFelasi
1993,5.662419796738201,EndaFelasi
1994,8.818546211873699,EndaFelasi
1995,28.282766925490197,EndaFelasi
1996,22.223402882700896,EndaFelasi
1997,21.9189558145161,EndaFelasi
1998,10.071999669383098,EndaFelasi
1999,21.872650336706098,EndaFelasi
2000,3.5,EndaFelasi
2001,7.9,EndaFelasi
2002,1.7,EndaFelasi
2003,23.8,EndaFelasi
2004,5.4,EndaFelasi
2005,27.1,EndaFelasi
2006,20.9,EndaFelasi
2007,47.8,EndaFelasi
2008,34.5,EndaFelasi
2009,24.3,EndaFelasi
2010,42.5,EndaFelasi
2011,13.6,EndaFelasi
2012,28.2,EndaFelasi
2013,2.3,EndaFelasi
2014,17.6,EndaFelasi
1983,21.1785334011627,Endagahamus
1984,0.679936699475839,Endagahamus
1985,24.5813899831884,Endagahamus
1986,11.195602829145601,Endagahamus
1987,40.1988883861786,Endagahamus
1988,22.6078003707081,Endagahamus
1989,16.5966522680672,Endagahamus
1990,-6.32580818016186,Endagahamus
1991,23.6415614959583,Endagahamus
1992,43.9082233739154,Endagahamus
1993,8.967947060046859,Endagahamus
1994,21.3733895519898,Endagahamus
1995,18.4172151075886,Endagahamus
1996,30.5913407536835,Endagahamus
1997,21.4673608136275,Endagahamus
1998,25.052096010964302,Endagahamus
1999,17.4689666717202,Endagahamus
2000,3.9,Endagahamus
2001,9.4,Endagahamus
2002,1.3,Endagahamus
2003,28.0,Endagahamus
2004,2.2,Endagahamus
2005,28.6,Endagahamus
2006,19.9,Endagahamus
2007,55.4,Endagahamus
2008,41.0,Endagahamus
2009,26.4,Endagahamus
2010,46.7,Endagahamus
2011,14.7,Endagahamus
2012,31.6,Endagahamus
2013,2.9,Endagahamus
2014,16.0,Endagahamus
1983,27.190150252512897,Endamariam
1984,-3.9719053950457996,Endamariam
1985,17.5730990507382,Endamariam
1986,6.3527767371358,Endamariam
1987,28.1070588246803,Endamariam
1988,10.644297667647699,Endamariam
1989,12.237474601836,Endamariam
1990,8.75440175864897,Endamariam
1991,49.22935400437571,Endamariam
1992,26.271704706795397,Endamariam
1993,15.190125410954002,Endamariam
1994,18.3308685507373,Endamariam
1995,15.922389457987402,Endamariam
1996,14.761475949793502,Endamariam
1997,16.4824709275898,Endamariam
1998,13.182256397032699,Endamariam
1999,22.2976726639324,Endamariam
2000,3.1,Endamariam
2001,7.6,Endamariam
2002,1.5,Endamariam
2003,22.6,Endamariam
2004,2.6,Endamariam
2005,27.9,Endamariam
2006,16.9,Endamariam
2007,47.1,Endamariam
2008,30.6,Endamariam
2009,23.6,Endamariam
2010,39.9,Endamariam
2011,14.6,Endamariam
2012,26.3,Endamariam
2013,2.3,Endamariam
2014,14.0,Endamariam
1983,86.490922162108,Erba
1984,36.5290892067922,Erba
1985,57.9389640989195,Erba
1986,83.3667833305864,Erba
1987,90.3263155142518,Erba
1988,52.357850987435,Erba
1989,97.0138727640807,Erba
1990,45.87879531702949,Erba
1991,78.1148984657841,Erba
1992,82.992278967379,Erba
1993,66.1328707642359,Erba
1994,20.030009458168198,Erba
1995,71.09435201390671,Erba
1996,97.4499410735922,Erba
1997,75.2066384722891,Erba
1998,27.1099790048334,Erba
1999,75.6026092115105,Erba
2000,58.5,Erba
2001,27.2,Erba
2002,33.0,Erba
2003,104.0,Erba
2004,76.0,Erba
2005,87.0,Erba
2006,75.2,Erba
2007,92.2,Erba
2008,100.9,Erba
2009,62.7,Erba
2010,75.6,Erba
2011,57.5,Erba
2012,89.7,Erba
2013,28.8,Erba
2014,67.5,Erba
1983,50.993905442322905,Esiret
1984,5.9440654436485,Esiret
1985,25.322705358087696,Esiret
1986,22.1885940918387,Esiret
1987,61.3071539193623,Esiret
1988,27.528958758355998,Esiret
1989,15.6112602760518,Esiret
1990,5.1156541913158,Esiret
1991,42.9794865457041,Esiret
1992,38.2939091257242,Esiret
1993,45.677761965078204,Esiret
1994,20.2261537446449,Esiret
1995,34.9741797070689,Esiret
1996,36.43298234462829,Esiret
1997,36.931117885065,Esiret
1998,23.5522878046944,Esiret
1999,41.8551517489533,Esiret
2000,12.5,Esiret
2001,16.4,Esiret
2002,7.6,Esiret
2003,42.8,Esiret
2004,18.2,Esiret
2005,35.5,Esiret
2006,30.7,Esiret
2007,66.2,Esiret
2008,51.0,Esiret
2009,30.7,Esiret
2010,51.0,Esiret
2011,20.3,Esiret
2012,48.0,Esiret
2013,7.7,Esiret
2014,21.1,Esiret
1983,47.10247604610311,Estifanos
1984,-1.4947442582749702,Estifanos
1985,11.086460737154901,Estifanos
1986,12.8081356299458,Estifanos
1987,38.765891698737505,Estifanos
1988,34.7698870099702,Estifanos
1989,30.503892139161,Estifanos
1990,-1.8254072340036398,Estifanos
1991,29.7988802763038,Estifanos
1992,42.6324885933065,Estifanos
1993,28.0331444857491,Estifanos
1994,9.91841571209564,Estifanos
1995,26.0064931831599,Estifanos
1996,16.8657880769459,Estifanos
1997,42.0967830737715,Estifanos
1998,25.1400121919871,Estifanos
1999,59.283233103473606,Estifanos
2000,10.4,Estifanos
2001,11.1,Estifanos
2002,5.9,Estifanos
2003,31.1,Estifanos
2004,3.7,Estifanos
2005,30.6,Estifanos
2006,26.5,Estifanos
2007,55.1,Estifanos
2008,44.4,Estifanos
2009,25.8,Estifanos
2010,45.1,Estifanos
2011,17.9,Estifanos
2012,38.3,Estifanos
2013,10.0,Estifanos
2014,21.6,Estifanos
1983,87.76973250829,Fala
1984,35.1077340113916,Fala
1985,78.01377942463179,Fala
1986,71.01634454380141,Fala
1987,93.26020960110979,Fala
1988,9.653884390886901,Fala
1989,89.1941172668207,Fala
1990,49.3381970456797,Fala
1991,66.1240184206297,Fala
1992,100.98003261637,Fala
1993,69.99039143564801,Fala
1994,2.22772429906715,Fala
1995,99.49673905022249,Fala
1996,102.136684396693,Fala
1997,105.97347713438299,Fala
1998,37.2912200145121,Fala
1999,58.93265440247371,Fala
2000,76.5,Fala
2001,31.1,Fala
2002,27.4,Fala
2003,118.3,Fala
2004,53.8,Fala
2005,99.9,Fala
2006,117.2,Fala
2007,108.3,Fala
2008,102.1,Fala
2009,67.1,Fala
2010,85.6,Fala
2011,34.5,Fala
2012,94.1,Fala
2013,34.2,Fala
2014,65.1,Fala
1983,76.354321599231,Felegehiwot
1984,28.297543962507802,Felegehiwot
1985,93.94241771773409,Felegehiwot
1986,77.9014146024314,Felegehiwot
1987,136.464197108574,Felegehiwot
1988,37.54826374496471,Felegehiwot
1989,85.6994317882189,Felegehiwot
1990,67.3753766851723,Felegehiwot
1991,110.173223740376,Felegehiwot
1992,47.053944944954395,Felegehiwot
1993,87.11917184443769,Felegehiwot
1994,47.9330993377816,Felegehiwot
1995,58.531092692179605,Felegehiwot
1996,153.361204181318,Felegehiwot
1997,95.41745307436778,Felegehiwot
1998,16.2930466727851,Felegehiwot
1999,44.673794000844005,Felegehiwot
2000,74.5,Felegehiwot
2001,33.4,Felegehiwot
2002,14.1,Felegehiwot
2003,102.0,Felegehiwot
2004,48.4,Felegehiwot
2005,124.2,Felegehiwot
2006,93.2,Felegehiwot
2007,81.9,Felegehiwot
2008,108.2,Felegehiwot
2009,68.6,Felegehiwot
2010,95.6,Felegehiwot
2011,68.9,Felegehiwot
2012,88.0,Felegehiwot
2013,39.4,Felegehiwot
2014,87.4,Felegehiwot
1983,7.800985431623241,FelegeWayane
1984,-10.4389418348015,FelegeWayane
1985,52.045808898020404,FelegeWayane
1986,2.30545558388106,FelegeWayane
1987,68.0638975223513,FelegeWayane
1988,15.7469767422416,FelegeWayane
1989,19.925686039266104,FelegeWayane
1990,7.75746502594404,FelegeWayane
1991,48.53805482087971,FelegeWayane
1992,29.9434925245562,FelegeWayane
1993,30.7984246318102,FelegeWayane
1994,23.6921239070602,FelegeWayane
1995,35.1964711458191,FelegeWayane
1996,14.216821789115901,FelegeWayane
1997,37.7383817370083,FelegeWayane
1998,19.8597957698919,FelegeWayane
1999,32.4862941585341,FelegeWayane
2000,7.5,FelegeWayane
2001,12.8,FelegeWayane
2002,2.3,FelegeWayane
2003,34.8,FelegeWayane
2004,4.2,FelegeWayane
2005,33.4,FelegeWayane
2006,23.0,FelegeWayane
2007,59.7,FelegeWayane
2008,47.5,FelegeWayane
2009,29.6,FelegeWayane
2010,50.5,FelegeWayane
2011,15.4,FelegeWayane
2012,37.6,FelegeWayane
2013,8.6,FelegeWayane
2014,21.1,FelegeWayane
