Year,value,Village
2017,219.89999999999998,AdiKisandid
2018,135.3,AdiKisandid
2019,78.89999999999999,AdiKisandid
1983,73.4,Adisalem
1984,100.0257142857143,Adisalem
1985,100.8285714285714,Adisalem
1986,126.30000000000001,Adisalem
1987,49.5,Adisalem
1988,139.7285714285714,Adisalem
1989,69.4680345471522,Adisalem
1990,145.89999999999998,Adisalem
1991,109.0,Adisalem
1992,84.0,Adisalem
1993,144.5,Adisalem
1994,99.69999999999999,Adisalem
1995,49.0117647058824,Adisalem
1996,79.6,Adisalem
1997,110.2,Adisalem
1998,134.4,Adisalem
1999,119.80000000000001,Adisalem
2000,128.3,Adisalem
2001,64.5,Adisalem
2002,82.8,Adisalem
2003,100.5,Adisalem
2004,101.69999999999999,Adisalem
2005,111.8,Adisalem
2006,102.41176470588239,Adisalem
2007,147.8,Adisalem
2008,103.8,Adisalem
2009,75.3,Adisalem
2010,94.10000000000001,Adisalem
2011,69.80000000000001,Adisalem
2012,86.9,Adisalem
2013,115.8,Adisalem
2014,156.7,Adisalem
2015,136.70000000000002,Adisalem
2016,65.8,Adisalem
2017,86.8,Adisalem
2018,100.1,Adisalem
2019,213.89999999999998,Adisalem
1983,128.5,AdisAlemS
1984,124.09218996689579,AdisAlemS
1985,126.26857142857139,AdisAlemS
1986,176.8236185383244,AdisAlemS
1987,112.9030303030303,AdisAlemS
1988,182.96857142857138,AdisAlemS
1989,115.7685714285714,AdisAlemS
1990,88.3,AdisAlemS
1991,117.30000000000001,AdisAlemS
1992,247.6,AdisAlemS
1993,138.6030303030303,AdisAlemS
1994,281.3,AdisAlemS
1995,201.0,AdisAlemS
1996,268.7,AdisAlemS
1997,113.39999999999999,AdisAlemS
1998,395.6,AdisAlemS
1999,288.7,AdisAlemS
2000,252.20000000000002,AdisAlemS
2001,266.8,AdisAlemS
2002,191.5,AdisAlemS
2003,284.59999999999997,AdisAlemS
2004,134.3,AdisAlemS
2005,244.5,AdisAlemS
2006,248.9,AdisAlemS
2007,182.60000000000002,AdisAlemS
2008,181.4,AdisAlemS
2009,184.6,AdisAlemS
2010,360.79999999999995,AdisAlemS
2011,165.2,AdisAlemS
2012,149.10000000000002,AdisAlemS
2013,242.7,AdisAlemS
2014,259.5,AdisAlemS
2015,208.31503267973852,AdisAlemS
2016,151.7,AdisAlemS
2017,335.0,AdisAlemS
2018,256.6,AdisAlemS
2019,180.8,AdisAlemS
1983,129.79999999999998,AdisAlemW
1984,107.6082683982684,AdisAlemW
1985,141.0,AdisAlemW
1986,170.587950937951,AdisAlemW
1987,148.8268398268398,AdisAlemW
1988,171.8,AdisAlemW
1989,139.9885714285714,AdisAlemW
1990,87.0,AdisAlemW
1991,117.1,AdisAlemW
1992,227.1,AdisAlemW
1993,139.669696969697,AdisAlemW
1994,173.8,AdisAlemW
1995,190.1,AdisAlemW
1996,193.1,AdisAlemW
1997,133.60000000000002,AdisAlemW
1998,319.40000000000003,AdisAlemW
1999,238.8,AdisAlemW
2000,303.3,AdisAlemW
2001,307.8,AdisAlemW
2002,195.6,AdisAlemW
2003,273.7,AdisAlemW
2004,185.1,AdisAlemW
2005,217.0,AdisAlemW
2006,252.79999999999998,AdisAlemW
2007,231.4,AdisAlemW
2008,179.1,AdisAlemW
2009,183.70000000000002,AdisAlemW
2010,302.1,AdisAlemW
2011,216.1,AdisAlemW
2012,223.1,AdisAlemW
2013,196.0,AdisAlemW
2014,281.9,AdisAlemW
2015,228.88333333333327,AdisAlemW
2016,180.0,AdisAlemW
2017,292.79999999999995,AdisAlemW
2018,238.9,AdisAlemW
2019,207.39999999999998,AdisAlemW
1983,56.65714285714285,Adiselam
1984,58.400000000000006,Adiselam
1985,45.2657142857143,Adiselam
1986,78.6,Adiselam
1987,45.7,Adiselam
1988,106.56571428571431,Adiselam
1989,47.017973856209196,Adiselam
1990,73.5,Adiselam
1991,89.9,Adiselam
1992,62.5,Adiselam
1993,68.65714285714282,Adiselam
1994,68.4,Adiselam
1995,32.7235294117647,Adiselam
1996,64.9,Adiselam
1997,89.19999999999999,Adiselam
1998,122.5,Adiselam
1999,101.4,Adiselam
2000,94.5,Adiselam
2001,50.3,Adiselam
2002,53.99999999999999,Adiselam
2003,72.5,Adiselam
2004,59.7,Adiselam
2005,89.5,Adiselam
2006,62.6235294117647,Adiselam
2007,36.4,Adiselam
2008,62.300000000000004,Adiselam
2009,10.600000000000001,Adiselam
2010,62.5,Adiselam
2011,39.0,Adiselam
2012,40.9,Adiselam
2013,65.0,Adiselam
2014,137.2,Adiselam
2015,107.1,Adiselam
2016,55.0,Adiselam
2017,72.7,Adiselam
2018,63.8,Adiselam
2019,140.4,Adiselam
1983,80.7,Adishimbirkti
1984,73.5372268907563,Adishimbirkti
1985,137.18,Adishimbirkti
1986,172.50294117647059,Adishimbirkti
1987,25.700000000000003,Adishimbirkti
1988,175.07999999999998,Adishimbirkti
1989,66.2342857142857,Adishimbirkti
1990,55.3,Adishimbirkti
1991,48.900000000000006,Adishimbirkti
1992,156.5,Adishimbirkti
1993,97.1,Adishimbirkti
1994,128.3,Adishimbirkti
1995,94.2,Adishimbirkti
1996,225.9,Adishimbirkti
1997,47.8,Adishimbirkti
1998,277.0,Adishimbirkti
1999,240.20000000000002,Adishimbirkti
2000,139.3,Adishimbirkti
2001,143.4,Adishimbirkti
2002,134.39999999999998,Adishimbirkti
2003,135.4,Adishimbirkti
2004,61.199999999999996,Adishimbirkti
2005,202.0,Adishimbirkti
2006,193.8,Adishimbirkti
2007,152.9,Adishimbirkti
2008,161.5,Adishimbirkti
2009,164.70000000000002,Adishimbirkti
2010,238.29999999999998,Adishimbirkti
2011,110.89999999999999,Adishimbirkti
2012,86.30000000000001,Adishimbirkti
2013,123.4,Adishimbirkti
2014,224.9,Adishimbirkti
2015,184.2723856209146,Adishimbirkti
2016,80.8,Adishimbirkti
2017,218.6,Adishimbirkti
2018,200.7,Adishimbirkti
2019,96.0,Adishimbirkti
1983,69.10000000000001,AdisKigni
1984,45.1221848739496,AdisKigni
1985,78.66285714285709,AdisKigni
1986,104.57647058823531,AdisKigni
1987,12.2,AdisKigni
1988,118.76285714285711,AdisKigni
1989,41.445714285714295,AdisKigni
1990,39.0,AdisKigni
1991,22.2,AdisKigni
1992,84.69999999999999,AdisKigni
1993,75.2,AdisKigni
1994,90.0,AdisKigni
1995,75.7,AdisKigni
1996,158.0,AdisKigni
1997,32.2,AdisKigni
1998,190.2,AdisKigni
1999,166.5,AdisKigni
2000,96.49999999999999,AdisKigni
2001,100.80000000000001,AdisKigni
2002,79.0,AdisKigni
2003,83.0,AdisKigni
2004,42.1,AdisKigni
2005,145.79999999999998,AdisKigni
2006,146.29999999999998,AdisKigni
2007,108.69999999999999,AdisKigni
2008,125.8,AdisKigni
2009,124.10000000000001,AdisKigni
2010,171.20000000000002,AdisKigni
2011,82.4,AdisKigni
2012,65.6,AdisKigni
2013,81.0,AdisKigni
2014,145.8,AdisKigni
2015,121.518137254902,AdisKigni
2016,49.900000000000006,AdisKigni
2017,155.20000000000002,AdisKigni
2018,130.0,AdisKigni
2019,68.4,AdisKigni
1983,64.1,Adiyikoro
1984,65.1575630252101,Adiyikoro
1985,80.42285714285713,Adiyikoro
1986,81.1147058823529,Adiyikoro
1987,49.4,Adiyikoro
1988,69.0228571428571,Adiyikoro
1989,51.5428571428571,Adiyikoro
1990,46.0,Adiyikoro
1991,42.099999999999994,Adiyikoro
