Year,value,Village
2015,95.80769,AdiKisandid
2016,201.03893,AdiKisandid
2017,100.52785999999999,AdiKisandid
2018,192.81192,AdiKisandid
2019,107.04165,AdiKisandid
2020,165.9883898650472,AdiKisandid
1981,441.7319,Adisalem
1982,301.73688763157895,Adisalem
1983,290.47741,Adisalem
1984,284.36993,Adisalem
1985,312.17157999999995,Adisalem
1986,300.30704000000003,Adisalem
1987,256.31298,Adisalem
1988,560.52374,Adisalem
1989,345.88437999999996,Adisalem
1990,371.63570000000004,Adisalem
1991,379.90069,Adisalem
1992,295.26594,Adisalem
1993,289.43572,Adisalem
1994,373.85968,Adisalem
1995,459.67909000000003,Adisalem
1996,377.08083000000005,Adisalem
1997,294.6683,Adisalem
1998,610.6036,Adisalem
1999,456.23663999999997,Adisalem
2000,556.8589000000001,Adisalem
2001,564.2678,Adisalem
2002,377.71239,Adisalem
2003,387.23805,Adisalem
2004,382.57402,Adisalem
2005,379.12829,Adisalem
2006,375.69572,Adisalem
2007,437.91371999999996,Adisalem
2008,385.50264,Adisalem
2009,364.19182,Adisalem
2010,636.6209,Adisalem
2011,438.16475,Adisalem
2012,550.93629,Adisalem
2013,454.0168,Adisalem
2014,352.24846999999994,Adisalem
2015,279.77678000000003,Adisalem
2016,450.7588099999999,Adisalem
2017,425.80667,Adisalem
2018,331.22581,Adisalem
2019,290.23174000000006,Adisalem
2020,395.45518993927124,Adisalem
1981,106.825218,AdisAlemS
1982,79.64289,AdisAlemS
1983,67.83296,AdisAlemS
1984,80.61268100000001,AdisAlemS
1985,86.39481,AdisAlemS
1986,203.53958,AdisAlemS
1987,90.928458,AdisAlemS
1988,112.4474,AdisAlemS
1989,100.43211000000001,AdisAlemS
1990,77.3916,AdisAlemS
1991,121.1596,AdisAlemS
1992,95.95345,AdisAlemS
1993,68.2971,AdisAlemS
1994,105.57469,AdisAlemS
1995,95.62492,AdisAlemS
1996,120.28705,AdisAlemS
1997,157.53816,AdisAlemS
1998,86.59037999999998,AdisAlemS
1999,131.5654,AdisAlemS
2000,123.68407,AdisAlemS
2001,92.98498000000001,AdisAlemS
2002,84.70904999999999,AdisAlemS
2003,117.7733,AdisAlemS
2004,89.76559,AdisAlemS
2005,95.54118,AdisAlemS
2006,106.1934,AdisAlemS
2007,136.44726,AdisAlemS
2008,91.44810000000001,AdisAlemS
2009,103.31931,AdisAlemS
2010,103.47762,AdisAlemS
2011,118.68863,AdisAlemS
2012,115.48826,AdisAlemS
2013,104.426559,AdisAlemS
2014,77.395,AdisAlemS
2015,86.63218,AdisAlemS
2016,103.75474,AdisAlemS
2017,98.43824,AdisAlemS
2018,146.44450999999998,AdisAlemS
2019,140.49895,AdisAlemS
2020,105.7884457948717,AdisAlemS
1981,188.7332,AdisAlemW
1982,75.64578999999999,AdisAlemW
1983,76.39959999999999,AdisAlemW
1984,124.64835,AdisAlemW
1985,151.36130000000003,AdisAlemW
1986,114.99005,AdisAlemW
1987,69.750109,AdisAlemW
1988,175.53379999999999,AdisAlemW
1989,112.08397,AdisAlemW
1990,106.06625,AdisAlemW
1991,83.32147,AdisAlemW
1992,96.56080999999999,AdisAlemW
1993,111.55763,AdisAlemW
1994,130.87944,AdisAlemW
1995,136.46191,AdisAlemW
1996,153.20802,AdisAlemW
1997,133.1291,AdisAlemW
1998,145.83791,AdisAlemW
1999,161.03650000000002,AdisAlemW
2000,162.64009,AdisAlemW
2001,122.82497,AdisAlemW
2002,99.99945,AdisAlemW
2003,124.57646999999999,AdisAlemW
2004,132.88275,AdisAlemW
2005,134.72074,AdisAlemW
2006,101.02047,AdisAlemW
2007,235.38329,AdisAlemW
2008,163.74165,AdisAlemW
2009,135.38562,AdisAlemW
2010,198.95063000000002,AdisAlemW
2011,126.49813,AdisAlemW
2012,158.88121,AdisAlemW
2013,157.41492,AdisAlemW
2014,114.68844,AdisAlemW
2015,116.49458999999999,AdisAlemW
2016,119.15654,AdisAlemW
2017,132.79556,AdisAlemW
2018,170.82578,AdisAlemW
2019,113.1085,AdisAlemW
2020,132.5434617692308,AdisAlemW
1981,262.03315,Adiselam
1982,120.12404,Adiselam
1983,166.2774,Adiselam
1984,168.45715,Adiselam
1985,204.31143,Adiselam
1986,235.70844,Adiselam
1987,159.8861,Adiselam
1988,205.38225,Adiselam
1989,222.40989000000002,Adiselam
1990,161.9599,Adiselam
1991,200.28808,Adiselam
1992,152.55734,Adiselam
1993,190.62485,Adiselam
1994,200.32357000000002,Adiselam
1995,198.07613,Adiselam
1996,240.50983000000002,Adiselam
1997,177.12119,Adiselam
1998,172.33764000000002,Adiselam
1999,206.99865000000003,Adiselam
2000,200.73557,Adiselam
2001,190.65751,Adiselam
2002,163.69405,Adiselam
2003,181.1053,Adiselam
2004,204.02048000000002,Adiselam
2005,205.13693,Adiselam
2006,179.78234,Adiselam
2007,214.39600000000002,Adiselam
2008,214.65802000000002,Adiselam
2009,197.00993,Adiselam
2010,256.29878,Adiselam
2011,230.65761999999998,Adiselam
2012,239.4869,Adiselam
2013,194.85064,Adiselam
2014,207.92349000000002,Adiselam
2015,132.45279000000002,Adiselam
2016,186.06294,Adiselam
2017,221.51349,Adiselam
2018,236.19964,Adiselam
2019,202.42371,Adiselam
2020,197.55008102564102,Adiselam
1981,335.89222,Adishimbirkti
1982,240.61122578947402,Adishimbirkti
1983,162.84064999999998,Adishimbirkti
1984,203.466,Adishimbirkti
1985,226.49579,Adishimbirkti
1986,260.71787,Adishimbirkti
1987,196.80542000000003,Adishimbirkti
1988,490.4008,Adishimbirkti
1989,296.28287,Adishimbirkti
1990,265.38233,Adishimbirkti
1991,249.62639,Adishimbirkti
1992,242.27591,Adishimbirkti
1993,244.80867,Adishimbirkti
1994,254.57317,Adishimbirkti
1995,383.98688,Adishimbirkti
1996,341.64495,Adishimbirkti
1997,260.27895,Adishimbirkti
1998,532.17485,Adishimbirkti
1999,323.62546,Adishimbirkti
2000,501.21827,Adishimbirkti
2001,450.27877,Adishimbirkti
2002,298.43735999999996,Adishimbirkti
2003,325.36829,Adishimbirkti
2004,304.17729,Adishimbirkti
2005,303.43462,Adishimbirkti
2006,318.12993,Adishimbirkti
2007,526.0816599999999,Adishimbirkti
2008,320.02680999999995,Adishimbirkti
2009,277.62885,Adishimbirkti
2010,509.87241000000006,Adishimbirkti
2011,431.98699999999997,Adishimbirkti
2012,486.27701,Adishimbirkti
2013,329.53610000000003,Adishimbirkti
2014,253.66183999999998,Adishimbirkti
2015,175.17967,Adishimbirkti
2016,350.34148,Adishimbirkti
2017,231.99232999999998,Adishimbirkti
2018,277.44448,Adishimbirkti
2019,277.42228,Adishimbirkti
2020,319.4970988663971,Adishimbirkti
1981,228.99425,AdisKigni
1982,144.1966642105263,AdisKigni
1983,127.05663000000001,AdisKigni
1984,128.24105,AdisKigni
1985,118.01973000000001,AdisKigni
1986,198.43556,AdisKigni
1987,126.86321,AdisKigni
