gid,year,mean,rank,district,Zone,region,Country
341,1998,2.626732203,5,Anchar, West Harerghe, Oromia, Ethiopia
341,1997,2.658407882,4,Anchar, West Harerghe, Oromia, Ethiopia
341,1991,2.695514935,3,Anchar, West Harerghe, Oromia, Ethiopia
341,1987,2.695575141,2,Anchar, West Harerghe, Oromia, Ethiopia
341,2004,2.715322645,1,Anchar, West Harerghe, Oromia, Ethiopia
342,1984,2.388504087,10,Boke, West Harerghe, Oromia, Ethiopia
342,2002,2.442802199,9,Boke, West Harerghe, Oromia, Ethiopia
342,1992,2.629869942,8,Boke, West Harerghe, Oromia, Ethiopia
342,1987,2.636167604,7,Boke, West Harerghe, Oromia, Ethiopia
342,2005,2.636507437,6,Boke, West Harerghe, Oromia, Ethiopia
342,1991,2.638200247,5,Boke, West Harerghe, Oromia, Ethiopia
342,2004,2.66626491,4,Boke, West Harerghe, Oromia, Ethiopia
342,1983,2.672107221,3,Boke, West Harerghe, Oromia, Ethiopia
342,2009,2.754952627,2,Boke, West Harerghe, Oromia, Ethiopia
342,1994,2.898505439,1,Boke, West Harerghe, Oromia, Ethiopia
343,1992,2.089910649,10,Chiro, West Harerghe, Oromia, Ethiopia
343,1995,2.113766701,9,Chiro, West Harerghe, Oromia, Ethiopia
343,1984,2.179847671,8,Chiro, West Harerghe, Oromia, Ethiopia
343,1994,2.18240815,7,Chiro, West Harerghe, Oromia, Ethiopia
343,2014,2.187622764,6,Chiro, West Harerghe, Oromia, Ethiopia
343,2009,2.199457921,5,Chiro, West Harerghe, Oromia, Ethiopia
343,2002,2.256415188,4,Chiro, West Harerghe, Oromia, Ethiopia
343,1987,2.331231415,3,Chiro, West Harerghe, Oromia, Ethiopia
343,1989,2.349249751,2,Chiro, West Harerghe, Oromia, Ethiopia
343,1991,2.379787424,1,Chiro, West Harerghe, Oromia, Ethiopia
344,1984,2.696931909,10,Darolebu, West Harerghe, Oromia, Ethiopia
344,1991,2.726394095,9,Darolebu, West Harerghe, Oromia, Ethiopia
344,2002,2.748818921,8,Darolebu, West Harerghe, Oromia, Ethiopia
344,1983,2.758915729,7,Darolebu, West Harerghe, Oromia, Ethiopia
344,2004,2.795462705,6,Darolebu, West Harerghe, Oromia, Ethiopia
344,2009,2.807133563,5,Darolebu, West Harerghe, Oromia, Ethiopia
344,1995,2.910295323,4,Darolebu, West Harerghe, Oromia, Ethiopia
344,2005,2.936211683,3,Darolebu, West Harerghe, Oromia, Ethiopia
344,1992,2.966494009,2,Darolebu, West Harerghe, Oromia, Ethiopia
344,2013,3.06556162,1,Darolebu, West Harerghe, Oromia, Ethiopia
345,1984,2.366746142,10,Doba, West Harerghe, Oromia, Ethiopia
345,1997,2.506675285,9,Doba, West Harerghe, Oromia, Ethiopia
345,2002,2.537643885,8,Doba, West Harerghe, Oromia, Ethiopia
345,2014,2.591902989,7,Doba, West Harerghe, Oromia, Ethiopia
345,1994,2.640680718,6,Doba, West Harerghe, Oromia, Ethiopia
345,2013,2.692705779,5,Doba, West Harerghe, Oromia, Ethiopia
345,2005,2.710271306,4,Doba, West Harerghe, Oromia, Ethiopia
345,1992,2.725066947,3,Doba, West Harerghe, Oromia, Ethiopia
345,2004,2.790608237,2,Doba, West Harerghe, Oromia, Ethiopia
345,2001,2.850337244,1,Doba, West Harerghe, Oromia, Ethiopia
346,2002,2.439960482,10,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,1984,2.485153039,9,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,1992,2.488405705,8,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,2009,2.588285328,7,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,1991,2.599690097,6,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,2004,2.630120432,5,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,1995,2.690253517,4,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,2005,2.755391662,3,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,1987,2.779700756,2,Goba Koricha, West Harerghe, Oromia, Ethiopia
346,2003,2.879565377,1,Goba Koricha, West Harerghe, Oromia, Ethiopia
347,2002,2.029998151,10,Habro, West Harerghe, Oromia, Ethiopia
347,1994,2.199229897,9,Habro, West Harerghe, Oromia, Ethiopia
347,1984,2.255327254,8,Habro, West Harerghe, Oromia, Ethiopia
347,1989,2.303363606,7,Habro, West Harerghe, Oromia, Ethiopia
347,2014,2.317093544,6,Habro, West Harerghe, Oromia, Ethiopia
347,1997,2.373649919,5,Habro, West Harerghe, Oromia, Ethiopia
347,2004,2.377727193,4,Habro, West Harerghe, Oromia, Ethiopia
347,2013,2.379148771,3,Habro, West Harerghe, Oromia, Ethiopia
347,2005,2.393401427,2,Habro, West Harerghe, Oromia, Ethiopia
347,1995,2.410411814,1,Habro, West Harerghe, Oromia, Ethiopia
348,2002,2.116659572,10,Kuni, West Harerghe, Oromia, Ethiopia
348,1984,2.172829544,9,Kuni, West Harerghe, Oromia, Ethiopia
348,2013,2.328872999,8,Kuni, West Harerghe, Oromia, Ethiopia
348,2005,2.346215606,7,Kuni, West Harerghe, Oromia, Ethiopia
348,2004,2.414557509,6,Kuni, West Harerghe, Oromia, Ethiopia
348,2014,2.430196586,5,Kuni, West Harerghe, Oromia, Ethiopia
348,1994,2.447497521,4,Kuni, West Harerghe, Oromia, Ethiopia
348,1999,2.45941383,3,Kuni, West Harerghe, Oromia, Ethiopia
348,1998,2.462347649,2,Kuni, West Harerghe, Oromia, Ethiopia
348,1997,2.466034828,1,Kuni, West Harerghe, Oromia, Ethiopia
349,2002,2.016438356,10,Mesela, West Harerghe, Oromia, Ethiopia
349,1998,2.421917808,9,Mesela, West Harerghe, Oromia, Ethiopia
349,1991,2.421917808,8,Mesela, West Harerghe, Oromia, Ethiopia
349,1997,2.463013699,7,Mesela, West Harerghe, Oromia, Ethiopia
349,1994,2.506849315,6,Mesela, West Harerghe, Oromia, Ethiopia
349,1984,2.527322404,5,Mesela, West Harerghe, Oromia, Ethiopia
349,2013,2.528767123,4,Mesela, West Harerghe, Oromia, Ethiopia
349,2005,2.564383562,3,Mesela, West Harerghe, Oromia, Ethiopia
349,1993,2.646575342,2,Mesela, West Harerghe, Oromia, Ethiopia
349,1990,2.660273973,1,Mesela, West Harerghe, Oromia, Ethiopia
351,1997,1.548884944,10,Tulo, West Harerghe, Oromia, Ethiopia
351,2004,1.839833628,9,Tulo, West Harerghe, Oromia, Ethiopia
351,1984,1.849961798,8,Tulo, West Harerghe, Oromia, Ethiopia
351,2002,1.871195461,7,Tulo, West Harerghe, Oromia, Ethiopia
351,1999,1.981987773,6,Tulo, West Harerghe, Oromia, Ethiopia
351,1995,2.021446232,5,Tulo, West Harerghe, Oromia, Ethiopia
351,2000,2.103716005,4,Tulo, West Harerghe, Oromia, Ethiopia
351,1994,2.151665047,3,Tulo, West Harerghe, Oromia, Ethiopia
351,1992,2.16014666,2,Tulo, West Harerghe, Oromia, Ethiopia
351,1985,2.208691806,1,Tulo, West Harerghe, Oromia, Ethiopia
352,2012,2.513645659,10,Adda Berga, West Shewa, Oromia, Ethiopia
352,1991,2.644409816,9,Adda Berga, West Shewa, Oromia, Ethiopia
352,1984,2.658869655,8,Adda Berga, West Shewa, Oromia, Ethiopia
352,2009,2.663823616,7,Adda Berga, West Shewa, Oromia, Ethiopia
352,1985,2.684440932,6,Adda Berga, West Shewa, Oromia, Ethiopia
352,1987,2.702964805,5,Adda Berga, West Shewa, Oromia, Ethiopia
352,2003,2.938263834,4,Adda Berga, West Shewa, Oromia, Ethiopia
352,1994,2.951398542,3,Adda Berga, West Shewa, Oromia, Ethiopia
352,1995,2.958927783,2,Adda Berga, West Shewa, Oromia, Ethiopia
352,1986,2.992982097,1,Adda Berga, West Shewa, Oromia, Ethiopia
353,2012,2.217058884,10,Alem Gena, West Shewa, Oromia, Ethiopia
353,2011,2.266935834,9,Alem Gena, West Shewa, Oromia, Ethiopia
353,2001,2.271957953,8,Alem Gena, West Shewa, Oromia, Ethiopia
353,1995,2.287071484,7,Alem Gena, West Shewa, Oromia, Ethiopia
353,1990,2.330331785,6,Alem Gena, West Shewa, Oromia, Ethiopia
353,2009,2.384112554,5,Alem Gena, West Shewa, Oromia, Ethiopia
353,1984,2.411960533,4,Alem Gena, West Shewa, Oromia, Ethiopia
353,1987,2.424144498,3,Alem Gena, West Shewa, Oromia, Ethiopia
353,1986,2.467700647,2,Alem Gena, West Shewa, Oromia, Ethiopia
353,1985,2.476603472,1,Alem Gena, West Shewa, Oromia, Ethiopia
354,2012,2.075101044,10,Ambo, West Shewa, Oromia, Ethiopia
354,1987,2.112106821,9,Ambo, West Shewa, Oromia, Ethiopia
354,1984,2.153636448,8,Ambo, West Shewa, Oromia, Ethiopia
354,2011,2.156106164,7,Ambo, West Shewa, Oromia, Ethiopia
354,1985,2.257922626,6,Ambo, West Shewa, Oromia, Ethiopia
354,1991,2.262232709,5,Ambo, West Shewa, Oromia, Ethiopia
354,1995,2.335025471,4,Ambo, West Shewa, Oromia, Ethiopia
354,2001,2.363283959,3,Ambo, West Shewa, Oromia, Ethiopia
354,2009,2.367892789,2,Ambo, West Shewa, Oromia, Ethiopia
354,2014,2.36974947,1,Ambo, West Shewa, Oromia, Ethiopia
355,2012,1.80256632,10,Ameya, West Shewa, Oromia, Ethiopia
355,2000,2.141054483,9,Ameya, West Shewa, Oromia, Ethiopia
355,1987,2.180896586,8,Ameya, West Shewa, Oromia, Ethiopia
355,1997,2.200988638,7,Ameya, West Shewa, Oromia, Ethiopia
355,2011,2.221324616,6,Ameya, West Shewa, Oromia, Ethiopia
355,1984,2.224523894,5,Ameya, West Shewa, Oromia, Ethiopia
355,2001,2.226032308,4,Ameya, West Shewa, Oromia, Ethiopia
355,1995,2.267007578,3,Ameya, West Shewa, Oromia, Ethiopia
355,2014,2.270472658,2,Ameya, West Shewa, Oromia, Ethiopia
355,2004,2.331266566,1,Ameya, West Shewa, Oromia, Ethiopia
356,1997,1.781990592,10,Bako Tibe, West Shewa, Oromia, Ethiopia
356,2002,1.815643888,9,Bako Tibe, West Shewa, Oromia, Ethiopia
356,1999,2.005070055,8,Bako Tibe, West Shewa, Oromia, Ethiopia
356,1986,2.08279165,7,Bako Tibe, West Shewa, Oromia, Ethiopia
356,2012,2.096791986,6,Bako Tibe, West Shewa, Oromia, Ethiopia
356,2004,2.106962119,5,Bako Tibe, West Shewa, Oromia, Ethiopia
356,1984,2.141446193,4,Bako Tibe, West Shewa, Oromia, Ethiopia
356,2009,2.142305266,3,Bako Tibe, West Shewa, Oromia, Ethiopia
356,1987,2.144766641,2,Bako Tibe, West Shewa, Oromia, Ethiopia
356,2000,2.147130985,1,Bako Tibe, West Shewa, Oromia, Ethiopia
357,2009,2.167941206,10,Becho, West Shewa, Oromia, Ethiopia
357,1986,2.288306421,9,Becho, West Shewa, Oromia, Ethiopia
357,2012,2.313517675,8,Becho, West Shewa, Oromia, Ethiopia
357,1984,2.396538634,7,Becho, West Shewa, Oromia, Ethiopia
357,2011,2.470839329,6,Becho, West Shewa, Oromia, Ethiopia
357,1985,2.475666354,5,Becho, West Shewa, Oromia, Ethiopia
357,1995,2.487849897,4,Becho, West Shewa, Oromia, Ethiopia
357,1997,2.490197797,3,Becho, West Shewa, Oromia, Ethiopia
357,2000,2.526257078,2,Becho, West Shewa, Oromia, Ethiopia
357,2002,2.612957386,1,Becho, West Shewa, Oromia, Ethiopia
358,1997,2.036782392,10,Cheliya, West Shewa, Oromia, Ethiopia
358,2012,2.179618015,9,Cheliya, West Shewa, Oromia, Ethiopia
358,1983,2.192076462,8,Cheliya, West Shewa, Oromia, Ethiopia
358,1984,2.25771904,7,Cheliya, West Shewa, Oromia, Ethiopia
358,2002,2.346451621,6,Cheliya, West Shewa, Oromia, Ethiopia
358,1995,2.377377728,5,Cheliya, West Shewa, Oromia, Ethiopia
358,2000,2.381344281,4,Cheliya, West Shewa, Oromia, Ethiopia
358,2001,2.388280871,3,Cheliya, West Shewa, Oromia, Ethiopia
358,2011,2.404572342,2,Cheliya, West Shewa, Oromia, Ethiopia
358,2009,2.413754211,1,Cheliya, West Shewa, Oromia, Ethiopia
359,2012,2.464008696,10,Dano, West Shewa, Oromia, Ethiopia
359,2009,2.509611251,9,Dano, West Shewa, Oromia, Ethiopia
359,1985,2.611779746,8,Dano, West Shewa, Oromia, Ethiopia
359,1986,2.646256318,7,Dano, West Shewa, Oromia, Ethiopia
359,1991,2.64828653,6,Dano, West Shewa, Oromia, Ethiopia
359,2001,2.669325063,5,Dano, West Shewa, Oromia, Ethiopia
359,1984,2.78467128,4,Dano, West Shewa, Oromia, Ethiopia
359,2000,2.789535157,3,Dano, West Shewa, Oromia, Ethiopia
359,1987,2.798413943,2,Dano, West Shewa, Oromia, Ethiopia
359,2011,2.847631676,1,Dano, West Shewa, Oromia, Ethiopia
360,2012,2.51056144,10,Dawo, West Shewa, Oromia, Ethiopia
360,1991,2.576893503,9,Dawo, West Shewa, Oromia, Ethiopia
360,2009,2.671098036,8,Dawo, West Shewa, Oromia, Ethiopia
360,1985,2.709156798,7,Dawo, West Shewa, Oromia, Ethiopia
360,1986,2.812909269,6,Dawo, West Shewa, Oromia, Ethiopia
360,1984,2.834049846,5,Dawo, West Shewa, Oromia, Ethiopia
360,1987,2.886730845,4,Dawo, West Shewa, Oromia, Ethiopia
360,2014,3.053795656,3,Dawo, West Shewa, Oromia, Ethiopia
360,2011,3.098807517,2,Dawo, West Shewa, Oromia, Ethiopia
360,1997,3.122124751,1,Dawo, West Shewa, Oromia, Ethiopia
361,2002,0.99679946,10,Dendi, West Shewa, Oromia, Ethiopia
361,1984,1.234177199,9,Dendi, West Shewa, Oromia, Ethiopia
361,2013,1.313391474,8,Dendi, West Shewa, Oromia, Ethiopia
361,2011,1.415093954,7,Dendi, West Shewa, Oromia, Ethiopia
361,1986,1.432985897,6,Dendi, West Shewa, Oromia, Ethiopia
361,2009,1.481257971,5,Dendi, West Shewa, Oromia, Ethiopia
361,1987,1.509222584,4,Dendi, West Shewa, Oromia, Ethiopia
361,2008,1.510877289,3,Dendi, West Shewa, Oromia, Ethiopia
361,1985,1.515675816,2,Dendi, West Shewa, Oromia, Ethiopia
361,2003,1.529387689,1,Dendi, West Shewa, Oromia, Ethiopia
362,1984,1.463306546,10,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1998,1.600221258,9,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1990,1.656883614,8,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1992,1.658369717,7,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1986,1.663678097,6,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1985,1.785818007,5,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1993,1.791793344,4,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,2002,1.814765452,3,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,1991,1.836027093,2,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
362,2000,1.970460791,1,Ejere (Addis Alem), West Shewa, Oromia, Ethiopia
363,1984,1.398516954,10,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1992,1.486380858,9,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1987,1.773905698,8,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1991,1.814208333,7,Ginde Beret, West Shewa, Oromia, Ethiopia
363,2002,1.865064583,6,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1998,1.909245495,5,Ginde Beret, West Shewa, Oromia, Ethiopia
363,2011,1.994278606,4,Ginde Beret, West Shewa, Oromia, Ethiopia
363,2008,2.004107176,3,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1986,2.044691768,2,Ginde Beret, West Shewa, Oromia, Ethiopia
363,1985,2.127999147,1,Ginde Beret, West Shewa, Oromia, Ethiopia
364,1984,1.614966305,10,Ilu, West Shewa, Oromia, Ethiopia
364,1986,1.852484462,9,Ilu, West Shewa, Oromia, Ethiopia
364,1990,1.944997639,8,Ilu, West Shewa, Oromia, Ethiopia
364,2002,1.95794255,7,Ilu, West Shewa, Oromia, Ethiopia
364,1985,2.006653382,6,Ilu, West Shewa, Oromia, Ethiopia
364,2009,2.014595938,5,Ilu, West Shewa, Oromia, Ethiopia
364,1998,2.032871409,4,Ilu, West Shewa, Oromia, Ethiopia
364,1987,2.090431306,3,Ilu, West Shewa, Oromia, Ethiopia
364,2011,2.144642317,2,Ilu, West Shewa, Oromia, Ethiopia
364,1993,2.176053994,1,Ilu, West Shewa, Oromia, Ethiopia
365,1984,1.216644151,10,Jeldu, West Shewa, Oromia, Ethiopia
365,1992,1.478729438,9,Jeldu, West Shewa, Oromia, Ethiopia
365,1991,1.733009845,8,Jeldu, West Shewa, Oromia, Ethiopia
365,2011,1.741092013,7,Jeldu, West Shewa, Oromia, Ethiopia
365,1995,1.801462562,6,Jeldu, West Shewa, Oromia, Ethiopia
365,2002,1.890925424,5,Jeldu, West Shewa, Oromia, Ethiopia
365,1985,1.915487557,4,Jeldu, West Shewa, Oromia, Ethiopia
365,2012,1.929690549,3,Jeldu, West Shewa, Oromia, Ethiopia
365,1987,2.008137317,2,Jeldu, West Shewa, Oromia, Ethiopia
365,1998,2.009704265,1,Jeldu, West Shewa, Oromia, Ethiopia
366,2002,1.308234221,10,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1992,1.348063651,9,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1984,1.384466375,8,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,2008,1.516187298,7,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1988,1.648684339,6,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,2011,1.654409157,5,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1986,1.657841598,4,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,2001,1.675877434,3,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1991,1.679461172,2,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
366,1987,1.740203324,1,Kersana Kondaltiti, West Shewa, Oromia, Ethiopia
367,1992,1.319917282,10,Kokir, West Shewa, Oromia, Ethiopia
367,1984,1.373894854,9,Kokir, West Shewa, Oromia, Ethiopia
367,2002,1.678710909,8,Kokir, West Shewa, Oromia, Ethiopia
367,2008,1.682660449,7,Kokir, West Shewa, Oromia, Ethiopia
367,1987,1.733031282,6,Kokir, West Shewa, Oromia, Ethiopia
367,1991,1.822554584,5,Kokir, West Shewa, Oromia, Ethiopia
367,2011,1.840714056,4,Kokir, West Shewa, Oromia, Ethiopia
367,1986,1.924440128,3,Kokir, West Shewa, Oromia, Ethiopia
367,2000,1.931518967,2,Kokir, West Shewa, Oromia, Ethiopia
367,1985,1.958881557,1,Kokir, West Shewa, Oromia, Ethiopia
368,1984,1.656191562,10,Meta Robi, West Shewa, Oromia, Ethiopia
368,1992,1.657872088,9,Meta Robi, West Shewa, Oromia, Ethiopia
368,1991,1.699433446,8,Meta Robi, West Shewa, Oromia, Ethiopia
368,2002,1.89311883,7,Meta Robi, West Shewa, Oromia, Ethiopia
368,1986,1.964572348,6,Meta Robi, West Shewa, Oromia, Ethiopia
368,1987,1.981222191,5,Meta Robi, West Shewa, Oromia, Ethiopia
368,1998,2.015043941,4,Meta Robi, West Shewa, Oromia, Ethiopia
368,2011,2.093784038,3,Meta Robi, West Shewa, Oromia, Ethiopia
368,1990,2.110333325,2,Meta Robi, West Shewa, Oromia, Ethiopia
368,1985,2.125831527,1,Meta Robi, West Shewa, Oromia, Ethiopia
369,1992,1.476293782,10,Nono, West Shewa, Oromia, Ethiopia
369,1984,1.651501623,9,Nono, West Shewa, Oromia, Ethiopia
369,1998,1.902913881,8,Nono, West Shewa, Oromia, Ethiopia
369,1991,2.073884155,7,Nono, West Shewa, Oromia, Ethiopia
369,2002,2.171631424,6,Nono, West Shewa, Oromia, Ethiopia
369,1987,2.193870149,5,Nono, West Shewa, Oromia, Ethiopia
369,1990,2.284430948,4,Nono, West Shewa, Oromia, Ethiopia
369,1995,2.291031552,3,Nono, West Shewa, Oromia, Ethiopia
369,2011,2.306259444,2,Nono, West Shewa, Oromia, Ethiopia
369,2003,2.378386799,1,Nono, West Shewa, Oromia, Ethiopia
370,2002,0.952409777,10,Tikur, West Shewa, Oromia, Ethiopia
370,1986,1.187876245,9,Tikur, West Shewa, Oromia, Ethiopia
370,1984,1.230793911,8,Tikur, West Shewa, Oromia, Ethiopia
370,2011,1.289592265,7,Tikur, West Shewa, Oromia, Ethiopia
370,1992,1.359936461,6,Tikur, West Shewa, Oromia, Ethiopia
370,2008,1.366824861,5,Tikur, West Shewa, Oromia, Ethiopia
370,2013,1.460307809,4,Tikur, West Shewa, Oromia, Ethiopia
370,1991,1.490737365,3,Tikur, West Shewa, Oromia, Ethiopia
370,1987,1.496878713,2,Tikur, West Shewa, Oromia, Ethiopia
370,1988,1.517429453,1,Tikur, West Shewa, Oromia, Ethiopia
371,1984,1.624149744,10,Tole, West Shewa, Oromia, Ethiopia
371,1992,1.63261356,9,Tole, West Shewa, Oromia, Ethiopia
371,1991,2.029959624,8,Tole, West Shewa, Oromia, Ethiopia
371,2011,2.104881777,7,Tole, West Shewa, Oromia, Ethiopia
371,1998,2.131671582,6,Tole, West Shewa, Oromia, Ethiopia
371,1995,2.144223657,5,Tole, West Shewa, Oromia, Ethiopia
371,1985,2.229070571,4,Tole, West Shewa, Oromia, Ethiopia
371,2002,2.251672847,3,Tole, West Shewa, Oromia, Ethiopia
371,1983,2.297000798,2,Tole, West Shewa, Oromia, Ethiopia
371,2012,2.326877203,1,Tole, West Shewa, Oromia, Ethiopia
372,1984,2.795390885,10,Walisona Goro, West Shewa, Oromia, Ethiopia
372,2002,3.263848089,9,Walisona Goro, West Shewa, Oromia, Ethiopia
372,1986,3.272156197,8,Walisona Goro, West Shewa, Oromia, Ethiopia
372,2013,3.30144058,7,Walisona Goro, West Shewa, Oromia, Ethiopia
372,2005,3.537149277,6,Walisona Goro, West Shewa, Oromia, Ethiopia
372,2006,3.637688686,5,Walisona Goro, West Shewa, Oromia, Ethiopia
372,2010,3.735071506,4,Walisona Goro, West Shewa, Oromia, Ethiopia
372,1994,3.737423004,3,Walisona Goro, West Shewa, Oromia, Ethiopia
372,1990,3.768395916,2,Walisona Goro, West Shewa, Oromia, Ethiopia
372,1995,3.82073597,1,Walisona Goro, West Shewa, Oromia, Ethiopia
373,1986,3.200109969,10,Walmara, West Shewa, Oromia, Ethiopia
373,1984,3.569767018,9,Walmara, West Shewa, Oromia, Ethiopia
373,2009,3.6894468,8,Walmara, West Shewa, Oromia, Ethiopia
373,2002,3.720622775,7,Walmara, West Shewa, Oromia, Ethiopia
373,2010,3.776612015,6,Walmara, West Shewa, Oromia, Ethiopia
373,1990,3.823796316,5,Walmara, West Shewa, Oromia, Ethiopia
373,1994,3.908415972,4,Walmara, West Shewa, Oromia, Ethiopia
373,1997,4.040625109,3,Walmara, West Shewa, Oromia, Ethiopia
373,1995,4.057527376,2,Walmara, West Shewa, Oromia, Ethiopia
373,2001,4.105848688,1,Walmara, West Shewa, Oromia, Ethiopia
374,1986,2.271394938,10,Wenchi, West Shewa, Oromia, Ethiopia
374,1984,2.595985798,9,Wenchi, West Shewa, Oromia, Ethiopia
374,1990,2.983014619,8,Wenchi, West Shewa, Oromia, Ethiopia
374,1994,2.985249702,7,Wenchi, West Shewa, Oromia, Ethiopia
374,1983,2.993570253,6,Wenchi, West Shewa, Oromia, Ethiopia
374,2006,3.121485705,5,Wenchi, West Shewa, Oromia, Ethiopia
374,1995,3.170114988,4,Wenchi, West Shewa, Oromia, Ethiopia
374,1987,3.182963575,3,Wenchi, West Shewa, Oromia, Ethiopia
374,1996,3.32501072,2,Wenchi, West Shewa, Oromia, Ethiopia
374,2013,3.326621566,1,Wenchi, West Shewa, Oromia, Ethiopia
375,1986,3.318509107,10,Anfilo, West Wellega, Oromia, Ethiopia
375,1984,3.73829208,9,Anfilo, West Wellega, Oromia, Ethiopia
375,1990,3.756406342,8,Anfilo, West Wellega, Oromia, Ethiopia
375,2009,3.787123088,7,Anfilo, West Wellega, Oromia, Ethiopia
375,2001,3.880653914,6,Anfilo, West Wellega, Oromia, Ethiopia
375,2002,3.901362737,5,Anfilo, West Wellega, Oromia, Ethiopia
375,1995,3.911839443,4,Anfilo, West Wellega, Oromia, Ethiopia
375,1997,4.020216553,3,Anfilo, West Wellega, Oromia, Ethiopia
375,2011,4.04086843,2,Anfilo, West Wellega, Oromia, Ethiopia
375,1994,4.073709578,1,Anfilo, West Wellega, Oromia, Ethiopia
376,2010,3.073513931,10,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,1986,3.083568108,9,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,1984,3.383589684,8,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,2009,3.565321847,7,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,2002,3.570209779,6,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,1990,3.719818484,5,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,1991,3.798295928,4,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,1983,3.836819584,3,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,2008,3.849129285,2,Ayra Guliso, West Wellega, Oromia, Ethiopia
376,2007,3.869784837,1,Ayra Guliso, West Wellega, Oromia, Ethiopia
377,1986,2.856835646,10,Begi, West Wellega, Oromia, Ethiopia
377,1984,2.974171149,9,Begi, West Wellega, Oromia, Ethiopia
377,2013,3.239816601,8,Begi, West Wellega, Oromia, Ethiopia
377,2010,3.273085396,7,Begi, West Wellega, Oromia, Ethiopia
377,2002,3.518238663,6,Begi, West Wellega, Oromia, Ethiopia
377,1990,3.52077837,5,Begi, West Wellega, Oromia, Ethiopia
377,2009,3.532420251,4,Begi, West Wellega, Oromia, Ethiopia
377,2006,3.572334509,3,Begi, West Wellega, Oromia, Ethiopia
377,1994,3.59239151,2,Begi, West Wellega, Oromia, Ethiopia
377,1983,3.599650883,1,Begi, West Wellega, Oromia, Ethiopia
378,1986,3.399273422,10,Boji, West Wellega, Oromia, Ethiopia
378,2002,3.818483161,9,Boji, West Wellega, Oromia, Ethiopia
378,1995,3.89252505,8,Boji, West Wellega, Oromia, Ethiopia
378,1984,3.904495676,7,Boji, West Wellega, Oromia, Ethiopia
378,2007,3.911822916,6,Boji, West Wellega, Oromia, Ethiopia
378,2011,4.088374786,5,Boji, West Wellega, Oromia, Ethiopia
378,1990,4.114497558,4,Boji, West Wellega, Oromia, Ethiopia
378,2003,4.119147705,3,Boji, West Wellega, Oromia, Ethiopia
378,2009,4.206655617,2,Boji, West Wellega, Oromia, Ethiopia
378,2001,4.215061681,1,Boji, West Wellega, Oromia, Ethiopia
379,1986,3.217611109,10,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1984,3.747032847,9,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2003,3.93211885,8,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1998,3.938047301,7,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2002,4.019636891,6,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2007,4.028696883,5,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1995,4.090027572,4,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2011,4.166752092,3,Dale Sadi, West Wellega, Oromia, Ethiopia
379,2009,4.234382339,2,Dale Sadi, West Wellega, Oromia, Ethiopia
379,1996,4.260059108,1,Dale Sadi, West Wellega, Oromia, Ethiopia
