Year,value,Village
1996,368.4,Adisalem
1997,224.4,Adisalem
1998,489.5,Adisalem
1999,355.70000000000005,Adisalem
2000,484.2,Adisalem
2001,425.3,Adisalem
2002,304.5,Adisalem
2003,357.9,Adisalem
2004,361.4,Adisalem
2005,314.8,Adisalem
2006,321.6,Adisalem
2007,339.20000000000005,Adisalem
2008,369.6,Adisalem
2009,257.6,Adisalem
2010,551.4,Adisalem
2011,352.70000000000005,Adisalem
2012,451.30000000000007,Adisalem
2013,450.40000000000003,Adisalem
2014,308.8,Adisalem
2015,210.5,Adisalem
2016,433.79999999999995,Adisalem
2017,417.20000000000005,Adisalem
2018,240.79999999999998,Adisalem
2019,267.2,Adisalem
1983,48.4583333333333,AdisAlemS
1984,69.4,AdisAlemS
1985,87.7,AdisAlemS
1986,226.0,AdisAlemS
1987,101.925,AdisAlemS
1988,98.9,AdisAlemS
1989,138.0,AdisAlemS
1990,47.6,AdisAlemS
1991,132.0,AdisAlemS
1992,47.4,AdisAlemS
1993,88.5,AdisAlemS
1994,122.19999999999999,AdisAlemS
1995,73.9,AdisAlemS
1996,197.60000000000002,AdisAlemS
1997,193.7,AdisAlemS
1998,110.4,AdisAlemS
1999,153.5,AdisAlemS
2000,117.0,AdisAlemS
2001,129.5,AdisAlemS
2002,81.8,AdisAlemS
2003,156.5,AdisAlemS
2004,83.3,AdisAlemS
2005,132.4,AdisAlemS
2006,129.0,AdisAlemS
2007,213.7,AdisAlemS
2008,92.9,AdisAlemS
2009,127.8,AdisAlemS
2010,133.7,AdisAlemS
2011,144.9,AdisAlemS
2012,142.9,AdisAlemS
2013,124.3,AdisAlemS
2014,77.69999999999999,AdisAlemS
2015,112.5,AdisAlemS
2016,134.0,AdisAlemS
2017,117.8,AdisAlemS
2018,160.1,AdisAlemS
2019,158.1,AdisAlemS
1983,44.6472222222222,AdisAlemW
1984,91.69999999999999,AdisAlemW
1985,141.5,AdisAlemW
1986,141.6,AdisAlemW
1987,71.3416666666667,AdisAlemW
1988,148.8,AdisAlemW
1989,95.5,AdisAlemW
1990,103.7,AdisAlemW
1991,108.2,AdisAlemW
1992,92.6,AdisAlemW
1993,110.89999999999999,AdisAlemW
1994,151.3,AdisAlemW
1995,112.5,AdisAlemW
1996,151.0,AdisAlemW
1997,150.4,AdisAlemW
1998,130.3,AdisAlemW
1999,178.9,AdisAlemW
2000,155.60000000000002,AdisAlemW
2001,112.1,AdisAlemW
2002,58.3,AdisAlemW
2003,155.1,AdisAlemW
2004,119.9,AdisAlemW
2005,131.6,AdisAlemW
2006,117.0,AdisAlemW
2007,238.3,AdisAlemW
2008,138.7,AdisAlemW
2009,159.0,AdisAlemW
2010,171.89999999999998,AdisAlemW
2011,132.60000000000002,AdisAlemW
2012,180.29999999999998,AdisAlemW
2013,153.8,AdisAlemW
2014,125.9,AdisAlemW
2015,99.5,AdisAlemW
2016,133.7,AdisAlemW
2017,143.3,AdisAlemW
2018,164.1,AdisAlemW
2019,115.69999999999999,AdisAlemW
1983,132.1833333333333,Adiselam
1984,126.9,Adiselam
1985,231.89999999999998,Adiselam
1986,212.8,Adiselam
1987,182.01944444444442,Adiselam
1988,226.8,Adiselam
1989,215.0,Adiselam
1990,153.89999999999998,Adiselam
1991,168.7,Adiselam
1992,159.10000000000002,Adiselam
1993,180.3,Adiselam
1994,201.8,Adiselam
1995,197.2,Adiselam
1996,223.10000000000002,Adiselam
1997,205.2,Adiselam
1998,168.7,Adiselam
1999,239.7,Adiselam
2000,206.1,Adiselam
2001,170.0,Adiselam
2002,125.8,Adiselam
2003,174.10000000000002,Adiselam
2004,198.3,Adiselam
2005,221.2,Adiselam
2006,183.70000000000002,Adiselam
2007,256.4,Adiselam
2008,199.1,Adiselam
2009,187.4,Adiselam
2010,249.8,Adiselam
2011,210.8,Adiselam
2012,233.10000000000002,Adiselam
2013,196.1,Adiselam
2014,193.2,Adiselam
2015,127.6,Adiselam
2016,194.3,Adiselam
2017,228.8,Adiselam
2018,219.8,Adiselam
2019,175.0,Adiselam
1983,139.6611111111111,Adishimbirkti
1984,57.400000000000006,Adishimbirkti
1985,209.7,Adishimbirkti
1986,325.52809523809526,Adishimbirkti
1987,141.5336507936508,Adishimbirkti
1988,572.7,Adishimbirkti
1989,293.2,Adishimbirkti
1990,279.8,Adishimbirkti
1991,299.70000000000005,Adishimbirkti
1992,235.1,Adishimbirkti
1993,170.0,Adishimbirkti
1994,299.5,Adishimbirkti
1995,335.3,Adishimbirkti
1996,407.1,Adishimbirkti
1997,325.59999999999997,Adishimbirkti
1998,539.0,Adishimbirkti
1999,408.5,Adishimbirkti
2000,576.7,Adishimbirkti
2001,435.4,Adishimbirkti
2002,280.9,Adishimbirkti
2003,340.8,Adishimbirkti
2004,285.4,Adishimbirkti
2005,355.4,Adishimbirkti
2006,346.70000000000005,Adishimbirkti
2007,639.6,Adishimbirkti
2008,304.0,Adishimbirkti
2009,250.70000000000002,Adishimbirkti
2010,564.7,Adishimbirkti
2011,437.9,Adishimbirkti
2012,481.69999999999993,Adishimbirkti
2013,473.4,Adishimbirkti
2014,313.5,Adishimbirkti
2015,196.29999999999998,Adishimbirkti
2016,467.9,Adishimbirkti
2017,290.1,Adishimbirkti
2018,340.59999999999997,Adishimbirkti
2019,376.79999999999995,Adishimbirkti
1983,94.3472222222222,AdisKigni
1984,43.0,AdisKigni
1985,135.6,AdisKigni
1986,196.2795238095238,AdisKigni
1987,107.48507936507932,AdisKigni
1988,427.7,AdisKigni
1989,208.70000000000002,AdisKigni
1990,193.59999999999997,AdisKigni
1991,181.10000000000002,AdisKigni
1992,172.9,AdisKigni
1993,143.10000000000002,AdisKigni
1994,247.7,AdisKigni
1995,255.5,AdisKigni
1996,277.3,AdisKigni
1997,203.9,AdisKigni
1998,372.6,AdisKigni
1999,292.50000000000006,AdisKigni
2000,386.20000000000005,AdisKigni
2001,303.5,AdisKigni
2002,184.4,AdisKigni
2003,234.90000000000003,AdisKigni
2004,177.7,AdisKigni
