year,District,Village,count,std,mean,pmean
1992,Ebenat,WorgajaWagi,0,0,0,1.253113615
1992,Ebenat,Mechena,0,0,0,1.240478566
1992,Ebenat,Aquha,0,0,0,1.253503612
1992,Ebenat,EmbachekoGunaguna,1,0,8,1.240783684
1992,Ebenat,TaraSenba,0,0,0,1.240669367
1992,Ebenat,Wariba,1,0,3,1.245010765
1992,Ebenat,Selamaya,0,0,0,1.248087576
1992,Ebenat,Burkoche,0,0,0,1.252047526
1992,Ebenat,Gela Matebiya,0,0,0,1.0243555
1992,Ebenat,Ziha,0,0,0,1.23715457
1992,Ebenat,Serawudi,0,0,0,1.235443486
1992,Ebenat,AquaShumoch,0,0,0,1.242520279
1992,Ebenat,Tigage,1,0,8,1.247968972
1992,Ebenat,Abina,0,0,0,1.243133811
1992,Ebenat,Niquara,0,0,0,1.256552392
1992,Ebenat,DeberAbaJale,0,0,0,1.234972688
1992,Ebenat,Wonberoch,1,0,6,1.23369834
1992,Ebenat,Balarab,0,0,0,1.267218638
1992,Ebenat,Shunge,0,0,0,1.246895672
1992,Ebenat,JimanDeregeha,0,0,0,1.229822186
1992,Enbise Sar Midir,Lul,0,0,0,0.806624362
1992,Enbise Sar Midir,DebreKidusan,0,0,0,0.839916462
1992,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.838697525
1992,Enbise Sar Midir,Felegehiwot,1,0,6,0.8397279
1992,Enbise Sar Midir,Adisalem,0,0,0,0.832350757
1992,Enbise Sar Midir,Berlay,0,0,0,0.836035478
1992,Enbise Sar Midir,Goshedur,1,0,6,0.841281709
1992,Enbise Sar Midir,ZobarYikuanda,0,0,0,0.80469022
1992,Enbise Sar Midir,ZihonHuha,0,0,0,0.836867244
1992,Enbise Sar Midir,Melabesh,0,0,0,0.829373131
1992,Enbise Sar Midir,WoryaMeskel,0,0,0,0.822151288
1992,Enbise Sar Midir,HagereSelam,1,0,4,0.826869746
1992,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
1992,Enbise Sar Midir,Debremawie,0,0,0,0.851319684
1992,Enbise Sar Midir,DebreGenet,0,0,0,0.838578656
1992,Enbise Sar Midir,Yetefet,0,0,0,0.840608582
1992,Goncha Siso Enese,Abarwuha,0,0,0,0.675501131
1992,Goncha Siso Enese,Derit,0,0,0,0.640254361
1992,Goncha Siso Enese,Filatako,0,0,0,0.660079773
1992,Kemekem,Ginaza,5,2.049390153,7.2,1.457189284
1992,Kemekem,Asta,0,0,0,1.475332157
1992,Kemekem,WushaTires,0,0,0,1.463499478
1992,Kemekem,ShehochTehara,0,0,0,1.452819206
1992,Kemekem,Libo,0,0,0,1.464557394
1992,Kemekem,MendereMariam,0,0,0,1.473746678
1992,Kemekem,BilbWuha,0,0,0,1.486569726
1992,Kemekem,Derita,0,0,0,1.458727363
1992,Kemekem,MichelDebre,0,0,0,1.469102102
1992,Kemekem,Anigot,2,0,7,1.445616975
1992,Kemekem,Tibaga,1,0,8,1.467145596
1992,Kemekem,Mitad,2,0,7,1.473230104
1992,Kemekem,Agid,0,0,0,1.461984161
1992,Kemekem,Goza,0,0,0,1.498225069
1992,Kemekem,Estifanos,0,0,0,1.456719457
1992,Kemekem,Shamo,0,0,0,1.447249362
1992,Kemekem,Birkutea,1,0,9,1.456124024
1992,Kemekem,Keregna,0,0,0,1.456050588
1992,Kemekem,Agela,1,0,2,1.445152924
1992,Kemekem,TaraGedam,1,0,4,1.452247716
1992,Kemekem,YifagAkababi,0,0,0,1.474531735
1992,Shebel Berenta,Abrekuy,0,0,0,0.797632884
1992,Shebel Berenta,Ledy,0,0,0,0.79417501
1992,Shebel Berenta,Wobo,0,0,0,0.794152247
1992,Shebel Berenta,Yedwuha,0,0,0,0.801726679
1992,Shebel Berenta,Suha,0,0,0,0.798873904
1992,Shebel Berenta,Ansheb,0,0,0,0.79308626
1992,Shebel Berenta,Gedayasu,0,0,0,0.807184309
1992,Shebel Berenta,Mozen,0,0,0,0.802341229
1992,Shebel Berenta,Worego,0,0,0,0.790988817
1992,Shebel Berenta,Yeju,0,0,0,0.805358352
1992,Shebel Berenta,Mergech,0,0,0,0.812639753
1992,Shebel Berenta,Gebsit,0,0,0,0.821343086
1992,Shebel Berenta,Woynye,0,0,0,0.808992623
1992,Shebel Berenta,Abaselima,1,0,8,0.775279697
1992,Shebel Berenta,Selelkula,0,0,0,0.786697527
1992,Adwa,Lalaylogomti,0,0,0,0.417302559
1992,Adwa,Woyenti,0,0,0,0.376597525
1992,Ahferom,Sefo,0,0,0,0.598587529
1992,Ahferom,Mezbr,0,0,0,0.559292516
1992,Ahferom,Kudo,0,0,0,0.618511991
1992,Ahferom,EmbaAhfrom,0,0,0,0.583206174
1992,Ahferom,Edagaarbi,0,0,0,0.612758819
1992,Ahferom,Laelayhahaile,0,0,0,0.605052341
1992,Ahferom,Endamariam,0,0,0,0.601305536
1992,Alamata,Sorya,0,0,0,0.457478285
1992,Alamata,Tsetsera,0,0,0,0.400366313
1992,Alamata,Tao,0,0,0,0.38848445
1992,Ambalaje,Ayba,1,0,8,3.912876396
1992,Ambalaje,Tekea,1,0,2,3.881522209
1992,Ambalaje,Amedwuha,1,0,6,3.921545553
1992,Ambalaje,Seret,0,0,0,3.908741544
1992,Endamehoni,Meswaeti,0,0,0,0.127538282
1992,Endamehoni,Simret,0,0,0,0.182429894
1992,Endamehoni,HizbaTeklehymanot,0,0,0,0.050696587
1992,Endamehoni,Tahtayhaya,0,0,0,0.156610679
1992,Endamehoni,Mekan,0,0,0,0.010063963
1992,Ganta Afeshum,Adekiney,0,0,0,0.506151715
1992,Ganta Afeshum,Simret,0,0,0,0.507980907
1992,Ganta Afeshum,Wuhdet,0,0,0,0.511678675
1992,Hawzen,Selam,0,0,0,0.66956022
1992,Hawzen,Qoraro,0,0,0,0.673169106
1992,Hawzen,Debrebirhan,0,0,0,0.674801468
1992,Hawzen,Debreselam,0,0,0,0.661520065
1992,Hawzen,Mozutey,0,0,0,0.681315778
1992,Hintalo Wajerat,FikreAlem,1,0,3,1.352397667
1992,Hintalo Wajerat,HagereSelam,0,0,0,1.338146482
1992,Hintalo Wajerat,Hareko,1,0,2,1.378213764
1992,Hintalo Wajerat,Metkel,0,0,0,1.372331362
1992,Kola Temben,Smret,1,0,9,0.81574476
1992,Kola Temben,Debrinetseb,0,0,0,0.801668321
1992,Kola Temben,Wuhdet,0,0,0,0.772064171
1992,Kola Temben,Guya,0,0,0,0.80953744
1992,Kola Temben,Mtsaiwerki,1,0,5,0.805013134
1992,Kola Temben,Santagelebeda,0,0,0,0.765894925
1992,Kola Temben,Guroro,0,0,0,0.823164166
1992,Medebay Zana,Adibearj,0,0,0,0.795439937
1992,Medebay Zana,Deberkerbye,0,0,0,0.79764364
1992,Medebay Zana,Nefasit,0,0,0,0.779640988
1992,Medebay Zana,Mesehle,1,0,8,0.785610018
1992,Medebay Zana,Kuluferha,0,0,0,0.788825638
1992,Naeder Adet,Seka,0,0,0,0.946977076
1992,Naeder Adet,Adreb,1,0,4,0.95290595
1992,Naeder Adet,Adiselam,0,0,0,0.948997743
1992,Naeder Adet,Jira,0,0,0,0.943950729
1992,Naeder Adet,Ksadacki,1,0,9,0.946238578
1992,Ofla,Zata,0,0,0,0.36747086
1992,Ofla,Adishimbirkti,0,0,0,0.381834489
1992,Ofla,Dinkashena,0,0,0,0.37856404
1992,Ofla,Darubekeda,0,0,0,0.385559538
1992,Ofla,Fala,0,0,0,0.404728946
1992,Raya Azebo,Werabaye,0,0,0,0.378165858
1992,Raya Azebo,Wargba,0,0,0,0.18688992
1992,Raya Azebo,Erba,0,0,0,0.170120026
1992,Samre,Gijet,0,0,0,0.521215744
1992,Samre,Esiret,1,0,7,0.553228727
1992,Samre,Hintsa,0,0,0,0.537174374
1992,Samre,Dekera,0,0,0,0.501766484
1992,Samre,Cheli,0,0,0,0.53432564
1992,Samre,LemlemArena,0,0,0,0.445182717
1992,Samre,Bamba,0,0,0,0.428349608
1992,Samre,Nebarhadinet,0,0,0,0.460923209
1992,Tanku Abergele,Limat,1,0,2,0.660660383
1992,Tanku Abergele,Simret,0,0,0,0.589632605
1992,Tanku Abergele,Grwre,0,0,0,0.585214144
1992,Tanku Abergele,Siye,0,0,0,0.644149761
1992,Tanku Abergele,Negedebrhan,0,0,0,0.625614552
1992,Tanku Abergele,Jijqe,0,0,0,0.647842573
1992,Tanku Abergele,Hadashtekli,0,0,0,0.649209131
1992,Tanku Abergele,Tseykeme,1,0,2,0.601109336
1992,Tanku Abergele,Tekleweyni,0,0,0,0.648294738
1992,Werie Lehe,Arena,1,0,5,0.534216932
1992,Werie Lehe,Tsae,0,0,0,0.526623268
1992,Werie Lehe,EndaFelasi,0,0,0,0.470716194
1992,Werie Lehe,Misema,0,0,0,0.373237243
1992,Werie Lehe,MayChekemte,0,0,0,0.503037863
1992,Werie Lehe,MayNebri,0,0,0,0.496990879
1992,Wukro,Hayelom,0,0,0,0.691583795
1992,Wukro,Hadnet,0,0,0,0.667559444
1992,Wukro,Debrebrhan,0,0,0,0.691323703
1993,Ebenat,AderSeg,0,0,0,1.194946622
1993,Ebenat,Amisetya,0,0,0,1.198162132
1993,Ebenat,WorgajaWagi,1,0,9,1.214996516
1993,Ebenat,Mechena,0,0,0,1.213572988
1993,Ebenat,Aquha,1,0,5,1.177046374
1993,Ebenat,EmbachekoGunaguna,0,0,0,1.205818797
1993,Ebenat,TaraSenba,0,0,0,1.228636281
1993,Ebenat,Wariba,0,0,0,1.207473762
1993,Ebenat,Selamaya,0,0,0,1.209908226
1993,Ebenat,Burkoche,0,0,0,1.167096581
1993,Ebenat,Gela Matebiya,0,0,0,1.0243555
1993,Ebenat,Ziha,1,0,4,1.209266232
1993,Ebenat,Serawudi,1,0,8,1.20670732
1993,Ebenat,AquaShumoch,0,0,0,1.216366513
1993,Ebenat,Tigage,0,0,0,1.194421423
1993,Ebenat,Abina,0,0,0,1.198112884
1993,Ebenat,Niquara,0,0,0,1.197817546
1993,Ebenat,DeberAbaJale,0,0,0,1.209523124
1993,Ebenat,Wonberoch,0,0,0,1.195670679
1993,Ebenat,Balarab,0,0,0,1.202321956
1993,Ebenat,Shunge,0,0,0,1.203133267
1993,Ebenat,JimanDeregeha,1,0,4,1.219961371
1993,Enbise Sar Midir,Lul,0,0,0,0.872231381
1993,Enbise Sar Midir,DebreKidusan,1,0,3,0.860893892
1993,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.841121209
1993,Enbise Sar Midir,Felegehiwot,1,0,8,0.839480211
1993,Enbise Sar Midir,Adisalem,0,0,0,0.873026248
1993,Enbise Sar Midir,Berlay,0,0,0,0.833929594
1993,Enbise Sar Midir,Goshedur,0,0,0,0.863826959
1993,Enbise Sar Midir,ZobarYikuanda,0,0,0,0.893914956
1993,Enbise Sar Midir,ZihonHuha,0,0,0,0.848211822
1993,Enbise Sar Midir,Melabesh,0,0,0,0.865602604
1993,Enbise Sar Midir,WoryaMeskel,0,0,0,0.880799994
1993,Enbise Sar Midir,HagereSelam,0,0,0,0.86856766
1993,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
1993,Enbise Sar Midir,Debremawie,1,0,8,0.856974935
1993,Enbise Sar Midir,DebreGenet,1,0,6,0.847518349
1993,Enbise Sar Midir,Yetefet,1,0,5,0.850997283
1993,Goncha Siso Enese,Abarwuha,0,0,0,0.719928066
1993,Goncha Siso Enese,Derit,1,0,9,0.754090844
1993,Goncha Siso Enese,Filatako,0,0,0,0.721801008
1993,Kemekem,Ginaza,1,0,2,1.476627075
1993,Kemekem,Asta,0,0,0,1.475493611
1993,Kemekem,WushaTires,1,0,8,1.46309714
1993,Kemekem,ShehochTehara,0,0,0,1.459397419
1993,Kemekem,Libo,0,0,0,1.435431512
1993,Kemekem,MendereMariam,0,0,0,1.451933201
1993,Kemekem,BilbWuha,1,0,2,1.461826758
1993,Kemekem,Derita,0,0,0,1.463105081
1993,Kemekem,MichelDebre,0,0,0,1.45187343
1993,Kemekem,Anigot,0,0,0,1.470547867
1993,Kemekem,Tibaga,0,0,0,1.46250333
1993,Kemekem,Mitad,0,0,0,1.471069003
1993,Kemekem,Agid,0,0,0,1.455953496
1993,Kemekem,Goza,1,0,3,1.489143806
1993,Kemekem,Estifanos,0,0,0,1.457853015
1993,Kemekem,Shamo,0,0,0,1.43330858
1993,Kemekem,Birkutea,1,0,6,1.426377141
1993,Kemekem,Keregna,1,0,4,1.442626886
1993,Kemekem,Agela,0,0,0,1.463566661
1993,Kemekem,TaraGedam,0,0,0,1.466717942
1993,Kemekem,YifagAkababi,0,0,0,1.477527376
1993,Shebel Berenta,Abrekuy,1,0,3,0.820894833
1993,Shebel Berenta,Ledy,0,0,0,0.820548829
1993,Shebel Berenta,Wobo,0,0,0,0.828970574
1993,Shebel Berenta,Yedwuha,1,0,6,0.841343464
1993,Shebel Berenta,Suha,0,0,0,0.821948447
1993,Shebel Berenta,Ansheb,1,0,3,0.841441683
1993,Shebel Berenta,Gedayasu,0,0,0,0.834761269
1993,Shebel Berenta,Mozen,0,0,0,0.841883082
1993,Shebel Berenta,Worego,0,0,0,0.82682489
1993,Shebel Berenta,Yeju,0,0,0,0.80996728
1993,Shebel Berenta,Mergech,0,0,0,0.830353864
1993,Shebel Berenta,Gebsit,0,0,0,0.850922061
1993,Shebel Berenta,Woynye,0,0,0,0.831185526
1993,Shebel Berenta,Abaselima,0,0,0,0.823246704
1993,Shebel Berenta,Selelkula,0,0,0,0.824440719
1993,Adwa,Lalaylogomti,0,0,0,0.377308633
1993,Adwa,Woyenti,0,0,0,0.394021825
1993,Ahferom,Sefo,0,0,0,0.58724712
1993,Ahferom,Mezbr,0,0,0,0.598682992
1993,Ahferom,Kudo,0,0,0,0.599303911
1993,Ahferom,EmbaAhfrom,1,0,5,0.604326828
1993,Ahferom,Edagaarbi,0,0,0,0.593846806
1993,Ahferom,Laelayhahaile,0,0,0,0.609932719
1993,Ahferom,Endamariam,0,0,0,0.598076679
1993,Alamata,Sorya,1,0,7,6.523643452
1993,Alamata,Tsetsera,1,0,8,6.54254208
1993,Alamata,Tao,0,0,0,6.563073962
1993,Ambalaje,Ayba,0,0,0,0.621214598
1993,Ambalaje,Tekea,0,0,0,0.587356982
1993,Ambalaje,Amedwuha,0,0,0,0.525531351
1993,Ambalaje,Seret,0,0,0,0.504876445
1993,Endamehoni,Meswaeti,0,0,0,0.386380011
1993,Endamehoni,Simret,0,0,0,0.385811975
1993,Endamehoni,HizbaTeklehymanot,0,0,0,0.393378315
1993,Endamehoni,Tahtayhaya,2,0,8,0.406303119
1993,Endamehoni,Mekan,0,0,0,0.291314804
1993,Ganta Afeshum,Wuhdet,0,0,0,0.613050514
1993,Ganta Afeshum,Simret,1,0,7,0.63272036
1993,Ganta Afeshum,Adekiney,0,0,0,0.633083044
1993,Hawzen,Selam,0,0,0,0.715599794
1993,Hawzen,Debrebirhan,1,0,2,0.741587208
1993,Hawzen,Debreselam,0,0,0,0.716239355
1993,Hawzen,Mozutey,1,0,5,0.705891292
1993,Hawzen,Qoraro,0,0,0,0.728923379
1993,Hintalo Wajerat,FikreAlem,0,0,0,1.017442943
1993,Hintalo Wajerat,HagereSelam,1,0,7,1.026969836
1993,Hintalo Wajerat,Hareko,0,0,0,0.992616907
1993,Hintalo Wajerat,Metkel,1,0,1,0.994342906
1993,Kola Temben,Santagelebeda,0,0,0,0.805727742
1993,Kola Temben,Smret,0,0,0,0.829454028
1993,Kola Temben,Debrinetseb,1,0,6,0.834406657
1993,Kola Temben,Wuhdet,0,0,0,0.821949859
1993,Kola Temben,Guya,1,0,1,0.83255855
1993,Kola Temben,Mtsaiwerki,0,0,0,0.830787939
1993,Kola Temben,Guroro,0,0,0,0.829147289
1993,Medebay Zana,Adibearj,1,0,4,0.803772795
1993,Medebay Zana,Kuluferha,0,0,0,0.796079812
1993,Medebay Zana,Nefasit,0,0,0,0.786490637
1993,Medebay Zana,Deberkerbye,0,0,0,0.794298061
1993,Medebay Zana,Mesehle,0,0,0,0.798181451
1993,Naeder Adet,Seka,0,0,0,0.954889656
1993,Naeder Adet,Adreb,0,0,0,0.955429575
1993,Naeder Adet,Adiselam,0,0,0,0.954719801
1993,Naeder Adet,Jira,0,0,0,0.959759784
1993,Naeder Adet,Ksadacki,0,0,0,0.956765059
1993,Ofla,Zata,1,0,3,3.085484778
1993,Ofla,Adishimbirkti,1,0,3,3.124421095
1993,Ofla,Darubekeda,1,0,1,3.065712979
1993,Ofla,Dinkashena,1,0,6,3.096903569
1993,Ofla,Fala,0,0,0,3.063303623
1993,Raya Azebo,Werabaye,0,0,0,0.456513493
1993,Raya Azebo,Wargba,0,0,0,0.555219417
1993,Raya Azebo,Erba,0,0,0,0.483349069
1993,Samre,Gijet,0,0,0,0.520678482
1993,Samre,Esiret,0,0,0,0.547811357
1993,Samre,Hintsa,0,0,0,0.557381596
1993,Samre,Dekera,0,0,0,0.581035316
1993,Samre,Cheli,0,0,0,0.558953097
1993,Samre,LemlemArena,0,0,0,0.534973879
1993,Samre,Bamba,0,0,0,0.561682684
1993,Samre,Nebarhadinet,0,0,0,0.566430707
1993,Tanku Abergele,Limat,0,0,0,0.700656724
1993,Tanku Abergele,Simret,1,0,4,0.69464764
1993,Tanku Abergele,Grwre,0,0,0,0.709980368
1993,Tanku Abergele,Siye,1,0,4,0.72395835
1993,Tanku Abergele,Negedebrhan,0,0,0,0.716663008
1993,Tanku Abergele,Jijqe,1,0,4,0.696076255
1993,Tanku Abergele,Hadashtekli,0,0,0,0.718935393
1993,Tanku Abergele,Tseykeme,0,0,0,0.689439541
1993,Tanku Abergele,Tekleweyni,1,0,4,0.737485503
1993,Werie Lehe,Arena,0,0,0,0.490973319
1993,Werie Lehe,Tsae,0,0,0,0.485135192
1993,Werie Lehe,EndaFelasi,0,0,0,0.51721541
1993,Werie Lehe,Misema,0,0,0,0.508663291
1993,Werie Lehe,MayChekemte,0,0,0,0.482800424
1993,Werie Lehe,MayNebri,0,0,0,0.5234033
1993,Wukro,Hadnet,0,0,0,0.721800875
1993,Wukro,Hayelom,1,0,7,0.729600655
1993,Wukro,Debrebrhan,0,0,0,0.721828274
1994,Ebenat,AderSeg,0,0,0,1.27809892
1994,Ebenat,Amisetya,0,0,0,1.269542071
1994,Ebenat,WorgajaWagi,1,0,5,1.250143889
1994,Ebenat,Mechena,0,0,0,1.242533942
1994,Ebenat,Aquha,0,0,0,1.265342229
1994,Ebenat,EmbachekoGunaguna,0,0,0,1.265721713
1994,Ebenat,TaraSenba,0,0,0,1.247773945
1994,Ebenat,Wariba,0,0,0,1.262023004
1994,Ebenat,Selamaya,0,0,0,1.258394843
1994,Ebenat,Burkoche,1,0,3,1.270565832
1994,Ebenat,Gela Matebiya,0,0,0,1.0243555
1994,Ebenat,Ziha,0,0,0,1.244087645
1994,Ebenat,Serawudi,1,0,2,1.239646111
1994,Ebenat,AquaShumoch,0,0,0,1.244529035
1994,Ebenat,Tigage,0,0,0,1.261454592
1994,Ebenat,Abina,0,0,0,1.255951279
1994,Ebenat,Niquara,0,0,0,1.273054448
1994,Ebenat,DeberAbaJale,0,0,0,1.241469687
1994,Ebenat,Wonberoch,0,0,0,1.242678845
1994,Ebenat,Balarab,1,0,8,1.287314737
1994,Ebenat,Shunge,1,0,4,1.269970134
1994,Ebenat,JimanDeregeha,0,0,0,1.241529674
1994,Enbise Sar Midir,Lul,0,0,0,0.802572769
1994,Enbise Sar Midir,DebreKidusan,0,0,0,0.808495065
1994,Enbise Sar Midir,DembezaAmbaLay,0,0,0,0.814670481
1994,Enbise Sar Midir,Felegehiwot,0,0,0,0.825275237
1994,Enbise Sar Midir,Adisalem,1,0,1,0.819462238
1994,Enbise Sar Midir,Berlay,0,0,0,0.820072142
1994,Enbise Sar Midir,Goshedur,1,0,4,0.831109665
1994,Enbise Sar Midir,ZobarYikuanda,1,0,6,0.808404367
1994,Enbise Sar Midir,ZihonHuha,0,0,0,0.807011061
1994,Enbise Sar Midir,Melabesh,1,0,2,0.819569633
1994,Enbise Sar Midir,WoryaMeskel,0,0,0,0.81511003
1994,Enbise Sar Midir,HagereSelam,0,0,0,0.796989226
1994,Enbise Sar Midir,HagereGenet,0,0,0,1.0243555
1994,Enbise Sar Midir,Debremawie,1,0,6,0.830621508
1994,Enbise Sar Midir,DebreGenet,0,0,0,0.811623358
1994,Enbise Sar Midir,Yetefet,0,0,0,0.82041317
1994,Goncha Siso Enese,Abarwuha,1,0,5,0.666365722
1994,Goncha Siso Enese,Derit,0,0,0,0.614518781
1994,Goncha Siso Enese,Filatako,0,0,0,0.653527806
1994,Kemekem,Ginaza,0,0,0,1.510485608
1994,Kemekem,Asta,1,0,5,1.494958295
1994,Kemekem,WushaTires,0,0,0,1.496203972
1994,Kemekem,ShehochTehara,0,0,0,1.487128629
1994,Kemekem,Libo,1,0,8,1.490027457
1994,Kemekem,MendereMariam,1,0,8,1.485230079
1994,Kemekem,BilbWuha,1,0,9,1.502197618
1994,Kemekem,Derita,0,0,0,1.485851571
1994,Kemekem,MichelDebre,0,0,0,1.476884288
1994,Kemekem,Anigot,0,0,0,1.521422109
1994,Kemekem,Tibaga,1,0,7,1.505963176
1994,Kemekem,Mitad,0,0,0,1.480472885
1994,Kemekem,Agid,0,0,0,1.487784013
1994,Kemekem,Goza,1,0,10,1.516691508
1994,Kemekem,Estifanos,0,0,0,1.504336499
1994,Kemekem,Shamo,0,0,0,1.513762922
1994,Kemekem,Birkutea,0,0,0,1.501794683
1994,Kemekem,Keregna,0,0,0,1.498411989
1994,Kemekem,Agela,0,0,0,1.521390584
1994,Kemekem,TaraGedam,1,0,5,1.495477054
1994,Kemekem,YifagAkababi,1,0,2,1.50585262
1994,Shebel Berenta,Abrekuy,0,0,0,0.770487558
1994,Shebel Berenta,Ledy,0,0,0,0.780932919
1994,Shebel Berenta,Wobo,0,0,0,0.785464155
1994,Shebel Berenta,Yedwuha,0,0,0,0.798320162
1994,Shebel Berenta,Suha,0,0,0,0.789119843
1994,Shebel Berenta,Ansheb,0,0,0,0.784240371
1994,Shebel Berenta,Gedayasu,1,0,5,0.809704411
1994,Shebel Berenta,Mozen,0,0,0,0.790393076
1994,Shebel Berenta,Worego,1,0,7,0.798761953
1994,Shebel Berenta,Yeju,1,0,8,0.796482793
1994,Shebel Berenta,Mergech,0,0,0,0.804623652
1994,Shebel Berenta,Gebsit,1,0,2,0.81833411
1994,Shebel Berenta,Woynye,0,0,0,0.81778795
1994,Shebel Berenta,Abaselima,0,0,0,0.791079517
1994,Shebel Berenta,Selelkula,1,0,7,0.788938577
1994,Adwa,Lalaylogomti,0,0,0,1.181015858
1994,Adwa,Woyenti,1,0,2,1.186155769
1994,Ahferom,Sefo,1,0,9,4.656775964
1994,Ahferom,Mezbr,1,0,4,4.661033994
1994,Ahferom,Kudo,0,0,0,4.724452691
1994,Ahferom,EmbaAhfrom,0,0,0,4.652294563
1994,Ahferom,Edagaarbi,1,0,9,4.738279211
1994,Ahferom,Laelayhahaile,1,0,9,4.712813417
1994,Ahferom,Endamariam,1,0,5,4.701320189
1994,Alamata,Sorya,0,0,0,0.474289097
1994,Alamata,Tsetsera,0,0,0,0.508246164
1994,Alamata,Tao,0,0,0,0.323057333
1994,Ambalaje,Ayba,1,0,7,6.481537827
1994,Ambalaje,Tekea,1,0,8,6.495320677
1994,Ambalaje,Amedwuha,1,0,4,6.504228757
1994,Ambalaje,Seret,1,0,7,6.415290999
1994,Endamehoni,Meswaeti,2,0,8,5.613151469
1994,Endamehoni,Simret,1,0,6,5.484577399
1994,Endamehoni,HizbaTeklehymanot,1,0,7,5.591854214
1994,Endamehoni,Tahtayhaya,0,0,0,5.582668235
1994,Endamehoni,Mekan,1,0,6,5.588465746
1994,Ganta Afeshum,Wuhdet,1,0,7,2.124918956
1994,Ganta Afeshum,Simret,0,0,0,2.107844539
1994,Ganta Afeshum,Adekiney,1,0,2,2.147773539
1994,Hawzen,Selam,0,0,0,1.465118057
1994,Hawzen,Debrebirhan,1,0,1,1.476695111
1994,Hawzen,Debreselam,1,0,7,1.438788278
1994,Hawzen,Mozutey,0,0,0,1.487306234
1994,Hawzen,Qoraro,1,0,2,1.417725704
1994,Hintalo Wajerat,FikreAlem,1,0,6,3.031699969
1994,Hintalo Wajerat,HagereSelam,1,0,6,2.953136565
1994,Hintalo Wajerat,Hareko,0,0,0,3.001782821
1994,Hintalo Wajerat,Metkel,0,0,0,3.032739335
1994,Kola Temben,Santagelebeda,0,0,0,0.747241932
1994,Kola Temben,Smret,1,0,5,0.778899014
1994,Kola Temben,Debrinetseb,0,0,0,0.776495797
1994,Kola Temben,Wuhdet,0,0,0,0.734178229
1994,Kola Temben,Guya,0,0,0,0.779924457
1994,Kola Temben,Mtsaiwerki,0,0,0,0.781540762
1994,Kola Temben,Guroro,0,0,0,0.772599529
1994,Medebay Zana,Adibearj,1,0,2,0.763932253
1994,Medebay Zana,Kuluferha,0,0,0,0.779740651
1994,Medebay Zana,Nefasit,0,0,0,0.76647151
1994,Medebay Zana,Deberkerbye,0,0,0,0.75065757
1994,Medebay Zana,Mesehle,0,0,0,0.761192694
1994,Naeder Adet,Seka,0,0,0,0.938586884
1994,Naeder Adet,Adreb,1,0,8,0.929453324
1994,Naeder Adet,Adiselam,0,0,0,0.940838447
1994,Naeder Adet,Jira,1,0,7,0.936551718
1994,Naeder Adet,Ksadacki,0,0,0,0.939603822
1994,Ofla,Zata,0,0,0,0.37504548
1994,Ofla,Adishimbirkti,0,0,0,0.366212682
1994,Ofla,Darubekeda,1,0,5,0.396014001
1994,Ofla,Dinkashena,0,0,0,0.388676622
1994,Ofla,Fala,0,0,0,0.423414229
1994,Raya Azebo,Werabaye,1,0,4,3.78562326
1994,Raya Azebo,Wargba,0,0,0,3.796288209
1994,Raya Azebo,Erba,1,0,6,3.784476761
1994,Samre,Gijet,0,0,0,2.087164736
1994,Samre,Esiret,0,0,0,2.141107925
1994,Samre,Hintsa,1,0,2,2.150667898
1994,Samre,Dekera,1,0,4,2.108833249
1994,Samre,Cheli,1,0,2,2.187529124
1994,Samre,LemlemArena,1,0,2,2.088724027
1994,Samre,Bamba,0,0,0,2.138485648
1994,Samre,Nebarhadinet,1,0,2,2.083636847
1994,Tanku Abergele,Limat,0,0,0,0.615856263
1994,Tanku Abergele,Simret,0,0,0,0.513557396
1994,Tanku Abergele,Grwre,1,0,4,0.469401793
1994,Tanku Abergele,Siye,0,0,0,0.526021856
1994,Tanku Abergele,Negedebrhan,0,0,0,0.485430477
1994,Tanku Abergele,Jijqe,1,0,6,0.572758521
1994,Tanku Abergele,Hadashtekli,0,0,0,0.560747499
1994,Tanku Abergele,Tseykeme,1,0,3,0.518308363
1994,Tanku Abergele,Tekleweyni,0,0,0,0.504540645
1994,Werie Lehe,Arena,1,0,8,6.808383
1994,Werie Lehe,Tsae,2,0,7,6.806638895
1994,Werie Lehe,EndaFelasi,2,0,7,6.713187856
1994,Werie Lehe,Misema,1,0,8,6.813198607
1994,Werie Lehe,MayChekemte,0,0,0,6.84996601
1994,Werie Lehe,MayNebri,1,0,8,6.82715963
1994,Wukro,Hadnet,0,0,0,0.639122526
1994,Wukro,Hayelom,0,0,0,0.6607177
1994,Wukro,Debrebrhan,1,0,4,0.642326605
1995,Ebenat,AderSeg,0,0,0,1.197828196
1995,Ebenat,Amisetya,0,0,0,1.214695658
1995,Ebenat,WorgajaWagi,0,0,0,1.198909984
1995,Ebenat,Mechena,0,0,0,1.227605584
1995,Ebenat,Aquha,0,0,0,1.21405919
1995,Ebenat,EmbachekoGunaguna,1,0,7,1.221858152
1995,Ebenat,TaraSenba,1,0,7,1.209186961
1995,Ebenat,Wariba,0,0,0,1.213821747
