gid,time,mean,a,order
284,2004,3.5264242807377038,Abay Chomen,1
284,2001,3.8575985445081953,Abay Chomen,2
284,2000,4.324311594344263,Abay Chomen,3
284,1986,4.875934231625001,Abay Chomen,4
284,2002,4.943518688418031,Abay Chomen,5
284,2005,4.957663051393442,Abay Chomen,6
284,2011,5.000868004590165,Abay Chomen,7
284,1995,5.177808240000001,Abay Chomen,8
284,2003,5.365565564377048,Abay Chomen,9
284,2018,5.725436601557377,Abay Chomen,10
285,2001,4.0402699106557405,Abe Dongoro,1
285,2004,4.194916149344263,Abe Dongoro,2
285,2000,4.7530622000000005,Abe Dongoro,3
285,2011,5.266080102868852,Abe Dongoro,4
285,2002,5.737253322950821,Abe Dongoro,5
285,2003,5.9754737736065575,Abe Dongoro,6
285,2005,6.060617933360658,Abe Dongoro,7
285,2007,6.127165378770492,Abe Dongoro,8
285,2018,6.290269730090162,Abe Dongoro,9
285,1999,6.304377722066115,Abe Dongoro,10
286,2001,2.70444604385246,Amuru,1
286,2004,3.239809097213115,Amuru,2
286,1986,3.752311075446428,Amuru,3
286,1992,3.987521176333333,Amuru,4
286,2003,4.0883449049836065,Amuru,5
286,2011,4.1125327954098365,Amuru,6
286,2000,4.190828182213114,Amuru,7
286,2002,4.22068528532787,Amuru,8
286,2005,4.272801338090163,Amuru,9
286,1995,5.024322603644066,Amuru,10
287,2001,3.8102395012377035,Bila Seyo,1
287,2000,4.554792785901638,Bila Seyo,2
287,2004,4.838413526475411,Bila Seyo,3
287,2011,5.23565923262295,Bila Seyo,4
287,2002,5.53222360795082,Bila Seyo,5
287,2003,5.719314936885242,Bila Seyo,6
287,2018,5.8253626340983615,Bila Seyo,7
287,2005,6.060017282131147,Bila Seyo,8
287,2007,6.282564221393442,Bila Seyo,9
287,2009,6.376671518606558,Bila Seyo,10
288,2001,4.167230950327869,Diga,1
288,2004,4.7332300524590165,Diga,2
288,2000,4.827762061639347,Diga,3
288,2011,5.678977082704924,Diga,4
288,2002,6.032654702426232,Diga,5
288,1997,6.120104623360653,Diga,6
288,2005,6.195279718032787,Diga,7
288,1999,6.269431275454545,Diga,8
288,2003,6.433686160327867,Diga,9
288,2007,6.484160796336068,Diga,10
289,2001,3.310054894918033,Gida Kiremu,1
289,2004,3.7945869393032794,Gida Kiremu,2
289,2000,4.673680800770492,Gida Kiremu,3
289,2011,5.098301627622952,Gida Kiremu,4
289,2002,5.112400252459016,Gida Kiremu,5
289,2007,5.320182633319669,Gida Kiremu,6
289,2003,5.4097360703278685,Gida Kiremu,7
289,1995,5.454724864033898,Gida Kiremu,8
289,2005,5.541871751229507,Gida Kiremu,9
289,1992,5.658313698925003,Gida Kiremu,10
290,2001,3.839926727786888,Guduru,1
290,2000,4.326346407672132,Guduru,2
290,2004,4.437375966770491,Guduru,3
290,2011,4.839697126229508,Guduru,4
290,2005,4.886958163032787,Guduru,5
290,2002,4.9581186417213114,Guduru,6
290,2003,5.275548811885246,Guduru,7
290,1986,5.454749688464288,Guduru,8
290,2018,5.785836226795082,Guduru,9
290,1995,5.79311425,Guduru,10
291,2001,4.1747414787704935,Guto Wayu,1
291,2000,4.694917948360655,Guto Wayu,2
291,2011,5.257786130819674,Guto Wayu,3
291,2004,5.84178706717213,Guto Wayu,4
291,1999,5.9586817081818175,Guto Wayu,5
291,2005,6.049146749262299,Guto Wayu,6
291,2003,6.171923212131143,Guto Wayu,7
291,2002,6.403775550573771,Guto Wayu,8
291,2018,6.658143481803278,Guto Wayu,9
291,2007,6.786915102786884,Guto Wayu,10
292,2001,3.737326317704917,Ibantu,1
292,2004,4.138059828196722,Ibantu,2
292,2000,5.0408900776229535,Ibantu,3
292,2011,5.398993578442624,Ibantu,4
292,1992,5.6714563245,Ibantu,5
292,2007,5.793502848688522,Ibantu,6
292,2002,6.047030036065575,Ibantu,7
292,1997,6.092305486885245,Ibantu,8
292,2003,6.1536471335245935,Ibantu,9
292,1995,6.3459629489830505,Ibantu,10
293,2001,2.9220261363934434,Jarti,1
293,2004,3.2518055077868846,Jarti,2
293,2000,4.081750647508198,Jarti,3
293,1986,4.383241512232142,Jarti,4
293,2002,4.4590843726967195,Jarti,5
293,2011,4.489557344262294,Jarti,6
293,2005,4.702298263688526,Jarti,7
293,1992,4.724761281166667,Jarti,8
293,2003,4.884310421557377,Jarti,9
293,2018,5.0350184320082,Jarti,10
294,2001,3.4488698902459003,Jimma Arjo,1
294,2000,3.751160485409837,Jimma Arjo,2
294,2004,4.200137195081966,Jimma Arjo,3
294,2003,4.764696850655739,Jimma Arjo,4
294,2002,4.951881534016393,Jimma Arjo,5
294,2018,5.019719239098361,Jimma Arjo,6
294,2011,5.115294006885248,Jimma Arjo,7
294,1999,5.208957693471074,Jimma Arjo,8
294,2005,5.223458221639347,Jimma Arjo,9
294,2007,5.301338303278688,Jimma Arjo,10
295,2001,3.7531626890983616,Jimma Horo,1
295,2004,4.016438879754097,Jimma Horo,2
295,2000,4.317467770721312,Jimma Horo,3
295,2011,4.958907873442628,Jimma Horo,4
295,2002,5.440749334180327,Jimma Horo,5
295,2005,5.550302113934427,Jimma Horo,6
295,2003,5.690958645737704,Jimma Horo,7
295,2018,5.821913887704919,Jimma Horo,8
295,2012,6.1629330111475396,Jimma Horo,9
295,2007,6.205885152295082,Jimma Horo,10
296,2001,4.116752352459017,Jimma Rare,1
296,2000,4.150482705081966,Jimma Rare,2
296,2011,4.617574280245902,Jimma Rare,3
296,2005,4.9726803997541005,Jimma Rare,4
296,2002,5.076695959344263,Jimma Rare,5
296,2003,5.442476977377048,Jimma Rare,6
296,1995,5.509619851694914,Jimma Rare,7
296,2004,5.729574951639347,Jimma Rare,8
296,2007,5.898580603278687,Jimma Rare,9
296,1994,5.917443224369751,Jimma Rare,10
297,2001,3.162967305,Leka Dulcha,1
297,2000,4.170753799016392,Leka Dulcha,2
297,2004,4.23300582090164,Leka Dulcha,3
297,2011,4.812798807557375,Leka Dulcha,4
297,1999,5.1825247901322316,Leka Dulcha,5
297,2005,5.319633529508196,Leka Dulcha,6
297,2007,5.375724465491806,Leka Dulcha,7
297,2003,5.499564118852461,Leka Dulcha,8
297,1997,5.6776004945082,Leka Dulcha,9
297,2002,5.841007888360656,Leka Dulcha,10
298,2001,4.110961205819671,Limu,1
298,2004,4.546623587622952,Limu,2
298,2000,5.192871323245902,Limu,3
298,2011,5.7202508008478725,Limu,4
298,1999,6.104330426388433,Limu,5
298,2003,6.120380590934424,Limu,6
298,2007,6.1640930096065585,Limu,7
298,1997,6.174959441909838,Limu,8
298,2005,6.243445114163934,Limu,9
298,2018,6.298646236557378,Limu,10
299,2001,3.5694047703278686,Nunu Kumba,1
299,2000,4.0575727868852445,Nunu Kumba,2
299,2004,4.441975638032787,Nunu Kumba,3
299,2003,4.666936139262293,Nunu Kumba,4
299,2002,4.994182648524589,Nunu Kumba,5
299,2018,5.049404660983608,Nunu Kumba,6
299,2011,5.063728889590164,Nunu Kumba,7
299,2005,5.171961897295084,Nunu Kumba,8
299,1991,5.4355573642148745,Nunu Kumba,9
299,1999,5.484346614876033,Nunu Kumba,10
300,2001,4.420902911065571,Sasiga,1
300,2000,4.859028487377048,Sasiga,2
300,2004,5.305467679393442,Sasiga,3
300,2011,5.865008583524591,Sasiga,4
300,2002,6.3579153121147565,Sasiga,5
300,2005,6.718447610737704,Sasiga,6
300,2003,6.727391514221308,Sasiga,7
300,2018,6.883442333606558,Sasiga,8
300,1999,6.9931870909090925,Sasiga,9
300,1997,7.030009502459014,Sasiga,10
301,2001,3.8783388263934415,Sibu Sire,1
301,2000,4.663698047565574,Sibu Sire,2
301,2011,5.06421070885246,Sibu Sire,3
301,2004,5.3962009773770525,Sibu Sire,4
301,2002,5.758259650573772,Sibu Sire,5
301,2003,5.871985425655737,Sibu Sire,6
301,2018,5.915173030819672,Sibu Sire,7
301,1999,5.925871428264459,Sibu Sire,8
301,2005,6.016988787704919,Sibu Sire,9
301,2007,6.263334948360655,Sibu Sire,10
302,2001,3.4161224340163927,Wama Bonaya,1
302,2000,4.2166346977049205,Wama Bonaya,2
302,2004,4.759273595163934,Wama Bonaya,3
302,2011,4.759638316065574,Wama Bonaya,4
302,2002,4.8116747910983575,Wama Bonaya,5
302,2003,4.85320144762295,Wama Bonaya,6
302,2018,5.075848621065576,Wama Bonaya,7
302,2005,5.297965202868854,Wama Bonaya,8
302,2007,5.5132291145081975,Wama Bonaya,9
302,2012,5.7647379135245895,Wama Bonaya,10
303,2000,4.099292454590164,Ale,1
303,2001,4.239888454344263,Ale,2
303,2004,4.6997056252459,Ale,3
303,2005,4.8525554421311465,Ale,4
303,2003,5.075779101311477,Ale,5
303,2011,5.292530727786887,Ale,6
303,1992,5.318887381166666,Ale,7
303,2002,5.359799900327869,Ale,8
303,2007,5.686458937131149,Ale,9
303,1999,5.846894885371901,Ale,10
304,2001,3.5362223323770485,Bedele,1
304,2000,3.874390959262295,Bedele,2
304,2004,4.18957654204918,Bedele,3
304,2003,4.783315036811473,Bedele,4
304,2005,4.9983432357459,Bedele,5
304,1997,5.140088529016394,Bedele,6
304,2018,5.228402120409838,Bedele,7
304,2011,5.232265542057375,Bedele,8
304,2002,5.4090431740000025,Bedele,9
304,1985,5.511886563277312,Bedele,10
305,2000,3.69854350590164,Borecha,1
305,2001,3.8281563983606564,Borecha,2
305,2011,4.4336882247541,Borecha,3
305,2003,4.4358655172131165,Borecha,4
305,1985,4.800787744201681,Borecha,5
305,2005,4.814133612786888,Borecha,6
305,2018,4.849857437032784,Borecha,7
305,2002,5.023664012049184,Borecha,8
305,2004,5.125176953278689,Borecha,9
305,1999,5.158355979752066,Borecha,10
306,2000,3.9846635697541006,Bure,1
306,2001,4.1574914151475415,Bure,2
306,2003,4.39641552102459,Bure,3
306,2004,4.451601536885245,Bure,4
306,2002,4.4718775871311465,Bure,5
306,2005,4.819993970327871,Bure,6
306,1995,4.822584084661019,Bure,7
306,2011,4.850989341680326,Bure,8
306,1999,4.8876989730578515,Bure,9
306,2008,4.990698573918033,Bure,10
307,2000,3.6217203209016384,Chora,1
307,2001,4.057691507786883,Chora,2
307,2003,4.8488981344262285,Chora,3
307,2005,5.024007713114757,Chora,4
307,2011,5.089333405819673,Chora,5
307,2004,5.513411963442624,Chora,6
307,2008,5.684480616836066,Chora,7
307,1999,5.8242620382644645,Chora,8
307,1991,5.836030041074381,Chora,9
307,1997,5.969437465295081,Chora,10
308,2004,3.9505571925409844,Darimu,1
308,2001,4.016908258196721,Darimu,2
308,2000,4.27447542312295,Darimu,3
308,2003,4.7025735714754076,Darimu,4
308,1994,4.81632451092437,Darimu,5
308,2011,5.233881486393445,Darimu,6
308,2005,5.2515312544262285,Darimu,7
308,2002,5.305515979426229,Darimu,8
308,1995,5.4101632686440695,Darimu,9
308,1985,5.513639553781512,Darimu,10
309,2000,3.6767304466393456,Dedesa,1
309,2001,3.9047227232786863,Dedesa,2
309,2003,4.558920275245902,Dedesa,3
309,2005,4.5748398660655765,Dedesa,4
309,2011,4.629691604836067,Dedesa,5
309,2018,4.6752871013114765,Dedesa,6
309,2004,4.734674051885247,Dedesa,7
309,2002,4.923312756557377,Dedesa,8
309,1999,4.986760086694214,Dedesa,9
309,1984,5.021111977304346,Dedesa,10
310,2004,3.64007487159836,Dega,1
310,2000,3.9946076083196727,Dega,2
310,2001,4.017175682704919,Dega,3
310,2005,4.8991432163934405,Dega,4
310,2003,5.0692291305819674,Dega,5
310,2011,5.479895142868854,Dega,6
310,1999,5.530366424702478,Dega,7
310,2012,5.5844286424590175,Dega,8
310,2018,5.623299664508198,Dega,9
310,1997,5.729049226065572,Dega,10
311,2000,3.728014178770492,Gechi,1
311,2001,3.9580869745901652,Gechi,2
311,2011,4.600210484016394,Gechi,3
311,2003,4.650821347540983,Gechi,4
311,2005,4.891308848360657,Gechi,5
311,2018,4.89170845409836,Gechi,6
311,1985,5.056117145378152,Gechi,7
311,2002,5.103636048852457,Gechi,8
311,2004,5.183686736885248,Gechi,9
311,1989,5.702081640677968,Gechi,10
312,2000,4.165107029098362,Metu,1
312,2004,4.344218039918034,Metu,2
312,2001,4.5009895936065565,Metu,3
312,2003,5.025702038114753,Metu,4
312,2002,5.100888335573772,Metu,5
312,2005,5.114941281311477,Metu,6
312,2011,5.223522991147541,Metu,7
312,1995,5.55948042898305,Metu,8
312,1999,5.621367602975208,Metu,9
312,2009,5.854450938852459,Metu,10
313,2000,3.3371758077950813,Nono,1
313,2004,3.7262442010737686,Nono,2
313,2003,4.053123639360655,Nono,3
313,2001,4.0664610469262295,Nono,4
313,2005,4.145469375565575,Nono,5
313,2002,4.197362632459016,Nono,6
313,2008,4.522731812090163,Nono,7
313,2007,4.554610763524591,Nono,8
313,2011,4.770975100081969,Nono,9
313,2018,4.807346478524588,Nono,10
314,2004,4.010954661122952,Supena Sodo,1
314,2000,4.2250760595901635,Supena Sodo,2
314,2001,4.383620170409835,Supena Sodo,3
314,2005,5.096685876639343,Supena Sodo,4
314,2003,5.125253633196722,Supena Sodo,5
314,1995,5.126986370084743,Supena Sodo,6
314,1999,5.252785759504134,Supena Sodo,7
314,2011,5.4912164929508185,Supena Sodo,8
314,2002,5.5952645170491815,Supena Sodo,9
314,2018,5.776819271557377,Supena Sodo,10
315,2000,4.177290555245901,Yayu,1
315,2001,4.375656089590163,Yayu,2
315,2004,4.842450649426229,Yayu,3
315,2003,5.0508845759836065,Yayu,4
315,2005,5.219062318442621,Yayu,5
315,2011,5.391582419262295,Yayu,6
315,2002,5.533934445,Yayu,7
315,1985,5.636426291319331,Yayu,8
315,1999,5.666982474595039,Yayu,9
315,2008,5.847178470393442,Yayu,10
316,2000,1.7415955340983604,Dedo,1
316,2001,2.4032020790983606,Dedo,2
316,2018,2.4604455305737707,Dedo,3
316,2004,2.490334904836065,Dedo,4
316,1985,2.6845617325210087,Dedo,5
316,2003,2.7021632376229507,Dedo,6
316,2005,2.7549876030327867,Dedo,7
316,2011,2.9202044034098367,Dedo,8
316,1993,3.3088851964655177,Dedo,9
316,1999,3.3571490039999996,Dedo,10
317,2000,2.7732736990163938,Gera,1
317,2001,3.5384669360655736,Gera,2
317,2005,3.6588518158934433,Gera,3
317,2004,3.867599876967213,Gera,4
317,2011,3.8801888906557376,Gera,5
317,2003,3.90639462172131,Gera,6
317,1985,3.9131441808067233,Gera,7
317,2002,4.153664536442623,Gera,8
317,2014,4.1989080517459,Gera,9
317,2007,4.319440003360657,Gera,10
318,2000,3.2744205936639355,Goma,1
318,2001,3.795232023286885,Goma,2
318,2004,4.078265375983607,Goma,3
318,2011,4.078574100081966,Goma,4
318,1999,4.385226004033059,Goma,5
318,2003,4.396786171967213,Goma,6
318,2002,4.430527444188523,Goma,7
318,1984,4.444414078026087,Goma,8
318,2005,4.495552276065574,Goma,9
318,2018,4.778227107696722,Goma,10
319,2000,2.8732941822950817,Kersa,1
319,2001,2.905686363868852,Kersa,2
319,2005,3.2149314572950827,Kersa,3
319,2003,3.3867854629508205,Kersa,4
319,2011,3.7805091094262298,Kersa,5
319,2018,3.8024278978196717,Kersa,6
319,1984,3.8706453087478288,Kersa,7
319,2004,3.925565279918032,Kersa,8
319,1985,4.082996430428572,Kersa,9
319,2008,4.097545567426232,Kersa,10
320,2000,3.262890015081968,Limu Kosa,1
320,2001,3.709476554393444,Limu Kosa,2
320,2004,3.7487508118524575,Limu Kosa,3
320,2011,3.914365344286885,Limu Kosa,4
320,2005,4.0970245666393454,Limu Kosa,5
320,2003,4.206454616352459,Limu Kosa,6
320,1991,4.656863584710743,Limu Kosa,7
320,2002,4.657532313852457,Limu Kosa,8
320,2018,4.938870819390574,Limu Kosa,9
320,1992,5.057307469083331,Limu Kosa,10
321,2000,3.664319974508196,Limu Seka,1
321,2001,3.9586178039754087,Limu Seka,2
321,2011,4.4845791581147525,Limu Seka,3
321,2003,4.520054225737707,Limu Seka,4
321,2004,4.5346126304180325,Limu Seka,5
321,2005,4.767851387795082,Limu Seka,6
321,2002,4.908860068770493,Limu Seka,7
321,2018,4.952321704426226,Limu Seka,8
321,1989,5.314207852203388,Limu Seka,9
321,2007,5.374185472213112,Limu Seka,10
322,2000,2.8961272502459026,Mana,1
322,2001,3.4730972678688525,Mana,2
322,2011,3.707165065245902,Mana,3
322,2003,3.7155155464754097,Mana,4
322,2005,4.064376595655741,Mana,5
322,2004,4.066982611967212,Mana,6
322,2002,4.274577658934426,Mana,7
322,2018,4.511240124344263,Mana,8
322,2008,4.60144460590164,Mana,9
322,1984,4.668836331826086,Mana,10
323,2000,2.038715622262296,Omonada,1
323,1985,2.1561907149434445,Omonada,2
323,2001,2.2770777532950817,Omonada,3
323,2003,2.43841599857377,Omonada,4
323,2004,2.576508559557377,Omonada,5
323,2005,2.67962257752459,Omonada,6
323,2018,2.6858146690163927,Omonada,7
323,1993,2.8934288529310335,Omonada,8
323,1999,3.1111740788099174,Omonada,9
323,1984,3.137413464217392,Omonada,10
324,2000,2.228360796147541,Seka Chekorsa,1
324,2003,2.9573853921311497,Seka Chekorsa,2
324,2001,2.993146347131147,Seka Chekorsa,3
324,2004,3.109252193713116,Seka Chekorsa,4
324,2011,3.197306463688526,Seka Chekorsa,5
324,2005,3.204371023852459,Seka Chekorsa,6
324,1985,3.6081572550588237,Seka Chekorsa,7
324,2018,3.6334733525327865,Seka Chekorsa,8
324,2002,3.7329120592622944,Seka Chekorsa,9
324,1999,3.741158054900827,Seka Chekorsa,10
325,2004,2.5802039432786894,Sekoru,1
325,2001,2.6589494864918035,Sekoru,2
325,2000,2.7284127064754102,Sekoru,3
325,2005,3.1601911809836047,Sekoru,4
325,2003,3.1735421758196725,Sekoru,5
325,1991,3.1949235980495856,Sekoru,6
325,2011,3.2461219766393445,Sekoru,7
325,1984,3.5713276097304365,Sekoru,8
325,2002,3.6286582157131138,Sekoru,9
325,1993,3.7703394646120687,Sekoru,10
326,2000,3.8031762926229513,Setema,1
326,2001,4.151200452622949,Setema,2
326,2005,4.441949559016393,Setema,3
326,2011,4.4595371845901655,Setema,4
326,2004,4.50918235229508,Setema,5
326,2003,4.743466297868854,Setema,6
326,1985,4.850695052672269,Setema,7
326,2008,5.05619830237705,Setema,8
326,2018,5.235019989672133,Setema,9
326,1999,5.381119814380167,Setema,10
327,2000,3.56230382262295,Sigmo,1
327,2001,3.655963804590164,Sigmo,2
327,2005,4.2280592519754086,Sigmo,3
327,2004,4.336266872844264,Sigmo,4
327,2011,4.462934573278688,Sigmo,5
327,1985,4.4870578729411745,Sigmo,6
327,2003,4.744018022868851,Sigmo,7
327,2008,4.757694800598358,Sigmo,8
327,2002,4.848303900663934,Sigmo,9
327,1992,5.121957660083331,Sigmo,10
328,2000,3.0794833785245905,Tiro Afeta,1
328,2001,3.1996241548360658,Tiro Afeta,2
328,2011,3.375691396967215,Tiro Afeta,3
328,2004,3.538501466393444,Tiro Afeta,4
328,2003,3.5411690949180348,Tiro Afeta,5
328,2005,3.5575408180327868,Tiro Afeta,6
328,1991,3.7750121318181806,Tiro Afeta,7
328,2002,3.9379947888852462,Tiro Afeta,8
328,2009,4.013412164098361,Tiro Afeta,9
328,2018,4.144964048688524,Tiro Afeta,10
329,1987,1.4108051568695652,Abichuna Gne'a,1
329,2004,1.9591486680327868,Abichuna Gne'a,2
329,1984,2.0965234250434786,Abichuna Gne'a,3
329,2002,2.2819432978688523,Abichuna Gne'a,4
329,1983,2.4420232946017704,Abichuna Gne'a,5
329,2000,2.540546269672132,Abichuna Gne'a,6
329,2014,2.5422406677049194,Abichuna Gne'a,7
329,2005,2.5785170522950818,Abichuna Gne'a,8
329,1990,2.5979831452066118,Abichuna Gne'a,9
329,2011,2.7425529359836074,Abichuna Gne'a,10
330,2004,2.1627635571311474,Berehna Aleltu,1
330,2002,2.188746058360656,Berehna Aleltu,2
330,1987,2.3434760350434787,Berehna Aleltu,3
330,2005,2.8057446859016384,Berehna Aleltu,4
330,2000,2.8242028100000005,Berehna Aleltu,5
330,2011,3.1336558919672144,Berehna Aleltu,6
330,2001,3.30100902122951,Berehna Aleltu,7
330,2014,3.4834545564672124,Berehna Aleltu,8
330,2015,3.547459048688524,Berehna Aleltu,9
330,1983,3.5591432080530967,Berehna Aleltu,10
331,2004,2.6320311799180334,Degem,1
331,2005,2.9032365245901657,Degem,2
331,2001,3.0149784107377045,Degem,3
331,1992,3.0450170861666668,Degem,4
331,1987,3.2136670368695657,Degem,5
331,2002,3.3654980204918017,Degem,6
331,2011,3.3864719527868847,Degem,7
331,2000,3.4877371545901625,Degem,8
331,1997,3.8098908516393446,Degem,9
331,2009,3.8832748108196737,Degem,10
332,2011,2.799761465081966,Dera,1
332,2004,2.867833601967213,Dera,2
332,2002,2.953510428032786,Dera,3
332,2005,2.979903837377049,Dera,4
332,2001,3.225749957459015,Dera,5
332,1992,3.258865952416666,Dera,6
332,2000,3.279453267213115,Dera,7
332,2015,3.621923990081968,Dera,8
332,1984,3.767577724521739,Dera,9
332,2003,3.918772559508197,Dera,10
333,1987,2.4516252347826084,Gerar Jarso,1
333,2004,2.601617714754099,Gerar Jarso,2
333,1992,2.673856643333333,Gerar Jarso,3
333,2001,2.799061615245902,Gerar Jarso,4
333,2002,2.8746105967213107,Gerar Jarso,5
333,2005,2.9324103268852477,Gerar Jarso,6
333,2000,3.2518891231147533,Gerar Jarso,7
333,1983,3.2741122412389387,Gerar Jarso,8
333,2011,3.3315749991803285,Gerar Jarso,9
333,2014,3.928613651967215,Gerar Jarso,10
334,2004,2.7388151743442624,Hidabu Abote,1
334,2005,3.1154244054098363,Hidabu Abote,2
334,2011,3.163733698032788,Hidabu Abote,3
334,2001,3.2469352235245914,Hidabu Abote,4
334,1992,3.3302541433333337,Hidabu Abote,5
334,2009,3.3702942556557387,Hidabu Abote,6
334,2002,3.4518628178688537,Hidabu Abote,7
334,2000,3.501939478524592,Hidabu Abote,8
334,1997,3.7008425322950815,Hidabu Abote,9
334,2015,3.8454931409016364,Hidabu Abote,10
335,1987,1.1725166724347826,Kembibit,1
335,1984,1.2842153073913043,Kembibit,2
335,2004,1.725832504262295,Kembibit,3
335,2002,1.7928070751639351,Kembibit,4
335,1986,2.363225990357143,Kembibit,5
335,2005,2.4059652797540982,Kembibit,6
335,2011,2.434389673770492,Kembibit,7
335,2014,2.553766381065574,Kembibit,8
335,2009,2.649033465163935,Kembibit,9
335,2000,2.652949288688525,Kembibit,10
336,2001,3.1344366102459014,Kuyu,1
336,2004,3.2047911413934425,Kuyu,2
336,2005,3.7608577497540976,Kuyu,3
336,2000,4.022303661557378,Kuyu,4
336,2011,4.067118579590163,Kuyu,5
336,2002,4.134509893852459,Kuyu,6
336,1995,4.330438195762711,Kuyu,7
336,1997,4.380082847459016,Kuyu,8
336,1987,4.401521136739133,Kuyu,9
336,1992,4.412078264416667,Kuyu,10
337,2004,2.589503174344263,Mulona Sululta,1
337,2001,3.1515641865245896,Mulona Sululta,2
337,2000,3.2085351948360663,Mulona Sululta,3
337,2011,3.249132603114754,Mulona Sululta,4
337,2002,3.301412278606556,Mulona Sululta,5
337,1987,3.310042649130436,Mulona Sululta,6
337,2005,3.6699361658196716,Mulona Sululta,7
337,2014,3.897838028114753,Mulona Sululta,8
337,2015,4.072274340983607,Mulona Sululta,9
337,1992,4.097053346849998,Mulona Sululta,10
338,2004,3.1999235341967216,Wara Jarso,1
338,2001,3.2426542837704906,Wara Jarso,2
338,2005,3.576731302049181,Wara Jarso,3
338,2011,3.717161370926229,Wara Jarso,4
338,2002,3.773917737786885,Wara Jarso,5
338,2000,3.8799228456557375,Wara Jarso,6
338,2003,3.994510225000001,Wara Jarso,7
338,1987,4.349671138991304,Wara Jarso,8
338,1986,4.377638241874998,Wara Jarso,9
338,2009,4.442980826639347,Wara Jarso,10
339,1987,1.9857577311304349,Wuchalena Jido,1
339,2002,2.599096602057377,Wuchalena Jido,2
339,2004,2.66263406440164,Wuchalena Jido,3
339,2005,2.7612828674590166,Wuchalena Jido,4
339,2011,2.8484649430901636,Wuchalena Jido,5
339,1983,2.860663481681417,Wuchalena Jido,6
339,1984,2.921517215652175,Wuchalena Jido,7
339,2001,3.0271167121557365,Wuchalena Jido,8
339,2000,3.2475215244262285,Wuchalena Jido,9
339,1990,3.2879490229752064,Wuchalena Jido,10
340,2004,2.5973906470491803,Yaya Gulelena Debre Libanos,1
340,1987,2.7992687614782605,Yaya Gulelena Debre Libanos,2
340,1992,2.980505458166666,Yaya Gulelena Debre Libanos,3
340,2002,3.0310911475409834,Yaya Gulelena Debre Libanos,4
340,2001,3.0993560496721297,Yaya Gulelena Debre Libanos,5
340,2005,3.1068235877049166,Yaya Gulelena Debre Libanos,6
340,2011,3.1132034787704925,Yaya Gulelena Debre Libanos,7
340,2000,3.575656648360656,Yaya Gulelena Debre Libanos,8
340,1983,3.75819364159292,Yaya Gulelena Debre Libanos,9
340,1995,3.90096317881356,Yaya Gulelena Debre Libanos,10
341,2000,1.3671062088524593,Anchar,1
341,2002,1.4270493124180332,Anchar,2
341,1986,1.8102557351785717,Anchar,3
341,2005,2.061285495983607,Anchar,4
341,2004,2.088143458360656,Anchar,5
341,2001,2.154268589377049,Anchar,6
341,1990,2.279602130082645,Anchar,7
341,1984,2.5291318000347824,Anchar,8
341,1987,2.5422201656521737,Anchar,9
341,1998,2.5596009049586783,Anchar,10
342,2000,0.4065388456557378,Boke,1
342,1998,0.8091396699173553,Boke,2
342,2006,0.8318218227622952,Boke,3
342,2002,0.8330319709836066,Boke,4
342,2016,0.8429465145081966,Boke,5
342,1990,0.8654815037190081,Boke,6
342,2005,0.8760295464016394,Boke,7
342,2018,0.9152172805737708,Boke,8
342,1985,0.972236413789916,Boke,9
342,2004,1.0057677100327869,Boke,10
343,2000,1.3189421143442623,Chiro,1
343,2002,1.6012571920491805,Chiro,2
343,1985,1.6150394187394956,Chiro,3
343,1987,2.300480617130435,Chiro,4
343,2006,2.316600064262296,Chiro,5
343,2004,2.324520384836066,Chiro,6
343,2018,2.3309762413934427,Chiro,7
343,1998,2.3595106264297523,Chiro,8
343,1997,2.460755686229508,Chiro,9
343,1995,2.470027809576272,Chiro,10
344,2000,0.4775652927049179,Darolebu,1
344,2005,0.6419177660573769,Darolebu,2
344,1990,0.7536631087356196,Darolebu,3
344,2002,0.7646769696803281,Darolebu,4
344,1993,0.8801364599757757,Darolebu,5
344,1998,0.9225345631322311,Darolebu,6
344,2009,0.9357285321385242,Darolebu,7
344,2004,0.9396802634999999,Darolebu,8
344,1985,0.975096929613446,Darolebu,9
344,1995,0.9842710454372036,Darolebu,10
345,1985,1.6647394794957986,Doba,1
345,1987,1.7973490295652177,Doba,2
345,2001,1.8248383745901644,Doba,3
345,2000,1.8493264551639341,Doba,4
345,2002,2.013214430327869,Doba,5
345,2005,2.462016922950818,Doba,6
345,1998,2.7234835671074373,Doba,7
345,1984,2.7242207513043484,Doba,8
345,1991,2.732338800330578,Doba,9
345,2011,2.822398118893444,Doba,10
346,2000,1.4258274890983602,Goba Koricha,1
346,1998,2.3521476928842966,Goba Koricha,2
346,2005,2.364208822131148,Goba Koricha,3
346,1985,2.3883221229495795,Goba Koricha,4
346,2004,2.419635279180328,Goba Koricha,5
346,1987,2.5440812315217403,Goba Koricha,6
346,2002,2.550974665540984,Goba Koricha,7
346,2001,2.683637076229508,Goba Koricha,8
346,2018,2.7038229549180333,Goba Koricha,9
346,2011,2.8722911441803283,Goba Koricha,10
347,2000,1.088669976229508,Habro,1
347,2005,1.7723383820491798,Habro,2
347,1987,1.8176122045217395,Habro,3
347,1998,1.8857756255371896,Habro,4
347,2006,1.9208469122950824,Habro,5
347,2004,1.9356814662295079,Habro,6
347,1990,2.154598282975207,Habro,7
347,1995,2.1902850873728816,Habro,8
347,1986,2.2356630305357137,Habro,9
