system:index,day_of_year,layer,mean,year,.geo
4_35_2_0,351,Kwara District,0.0,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_36_1_00000000000000000000,361,Lapai District,0.0,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_36_1_00000000000000000001,361,Minna District,0.024659363016401255,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_36_1_00000000000000000002,361,Mokwa District,1.0127970715631514,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_36_2_0,361,Kwara District,1.7464327571523965,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0_1_00000000000000000000,1,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0_1_00000000000000000001,1,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0_1_00000000000000000002,1,Mokwa District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0_2_0,1,Kwara District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1_1_00000000000000000000,11,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1_1_00000000000000000001,11,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1_1_00000000000000000002,11,Mokwa District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1_2_0,11,Kwara District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2_1_00000000000000000000,21,Lapai District,0.33341862404264355,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2_1_00000000000000000001,21,Minna District,0.5883593877459584,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2_1_00000000000000000002,21,Mokwa District,0.42908477637751424,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2_2_0,21,Kwara District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3_1_00000000000000000000,31,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3_1_00000000000000000001,31,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3_1_00000000000000000002,31,Mokwa District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3_2_0,31,Kwara District,1.2795128195619385,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4_1_00000000000000000000,41,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4_1_00000000000000000001,41,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4_1_00000000000000000002,41,Mokwa District,0.3312097829329333,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4_2_0,41,Kwara District,4.288279458483381,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5_1_00000000000000000000,51,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5_1_00000000000000000001,51,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5_1_00000000000000000002,51,Mokwa District,0.04597949136307358,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5_2_0,51,Kwara District,1.214734153062974,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6_1_00000000000000000000,61,Lapai District,2.1442052207710516,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6_1_00000000000000000001,61,Minna District,0.34122194112081716,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6_1_00000000000000000002,61,Mokwa District,2.5721233301544473,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6_2_0,61,Kwara District,6.953600335187896,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7_1_00000000000000000000,71,Lapai District,15.216139072631444,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7_1_00000000000000000001,71,Minna District,6.281728097395383,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7_1_00000000000000000002,71,Mokwa District,14.704511639011242,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7_2_0,71,Kwara District,27.378341341211723,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8_1_00000000000000000000,81,Lapai District,7.966292411340489,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8_1_00000000000000000001,81,Minna District,4.193377164153734,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8_1_00000000000000000002,81,Mokwa District,7.842200872399382,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8_2_0,81,Kwara District,10.389555459151042,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9_1_00000000000000000000,91,Lapai District,11.361149951013124,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9_1_00000000000000000001,91,Minna District,4.95954281403732,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9_1_00000000000000000002,91,Mokwa District,14.698740225370294,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9_2_0,91,Kwara District,23.93094590670011,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10_1_00000000000000000000,101,Lapai District,15.469730727742405,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10_1_00000000000000000001,101,Minna District,30.373051949200985,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10_1_00000000000000000002,101,Mokwa District,25.74297866620269,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10_2_0,101,Kwara District,38.5072612079803,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11_1_00000000000000000000,111,Lapai District,55.81721159994639,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11_1_00000000000000000001,111,Minna District,62.72355543312181,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11_1_00000000000000000002,111,Mokwa District,52.47340833243003,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11_2_0,111,Kwara District,48.93245295756997,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12_1_00000000000000000000,121,Lapai District,50.23930549905002,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12_1_00000000000000000001,121,Minna District,61.06327231156709,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12_1_00000000000000000002,121,Mokwa District,58.51134636385095,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12_2_0,121,Kwara District,59.81171560188116,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13_1_00000000000000000000,131,Lapai District,41.3788949972805,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13_1_00000000000000000001,131,Minna District,38.85406571496722,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13_1_00000000000000000002,131,Mokwa District,33.30157322275008,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13_2_0,131,Kwara District,29.603098880976347,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14_1_00000000000000000000,141,Lapai District,25.325270117122887,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14_1_00000000000000000001,141,Minna District,32.30696660516364,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14_1_00000000000000000002,141,Mokwa District,23.919371375841276,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14_2_0,141,Kwara District,51.145923365710814,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15_1_00000000000000000000,151,Lapai District,54.20789783654091,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15_1_00000000000000000001,151,Minna District,60.13124515434671,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15_1_00000000000000000002,151,Mokwa District,71.24923382433637,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15_2_0,151,Kwara District,117.80794965169142,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16_1_00000000000000000000,161,Lapai District,50.06575421745289,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16_1_00000000000000000001,161,Minna District,51.34268201350246,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16_1_00000000000000000002,161,Mokwa District,67.13461869180539,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16_2_0,161,Kwara District,102.32808559288378,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17_1_00000000000000000000,171,Lapai District,62.60387579179808,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17_1_00000000000000000001,171,Minna District,62.91416874404031,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17_1_00000000000000000002,171,Mokwa District,60.41170757650225,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17_2_0,171,Kwara District,70.70041731360809,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18_1_00000000000000000000,181,Lapai District,47.02244578453517,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18_1_00000000000000000001,181,Minna District,44.93125161093868,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18_1_00000000000000000002,181,Mokwa District,48.60128182769718,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18_2_0,181,Kwara District,45.31657034212981,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19_1_00000000000000000000,191,Lapai District,68.14417681007248,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19_1_00000000000000000001,191,Minna District,49.05378449712218,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19_1_00000000000000000002,191,Mokwa District,60.61939634510844,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19_2_0,191,Kwara District,70.90830881363439,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20_1_00000000000000000000,201,Lapai District,82.53237976574353,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20_1_00000000000000000001,201,Minna District,100.65107616267869,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20_1_00000000000000000002,201,Mokwa District,110.00575162206293,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20_2_0,201,Kwara District,78.0792327754815,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21_1_00000000000000000000,211,Lapai District,131.96989094490831,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21_1_00000000000000000001,211,Minna District,123.38341825888445,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21_1_00000000000000000002,211,Mokwa District,151.39326866816532,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21_2_0,211,Kwara District,112.69934233848832,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22_1_00000000000000000000,221,Lapai District,114.32461246892095,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22_1_00000000000000000001,221,Minna District,127.21739494829724,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22_1_00000000000000000002,221,Mokwa District,141.99299547311364,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22_2_0,221,Kwara District,107.28464816522722,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23_1_00000000000000000000,231,Lapai District,118.42026904274525,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23_1_00000000000000000001,231,Minna District,114.14373119457348,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23_1_00000000000000000002,231,Mokwa District,85.82175630163557,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23_2_0,231,Kwara District,84.12715282613239,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24_1_00000000000000000000,241,Lapai District,70.82452858917537,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24_1_00000000000000000001,241,Minna District,72.75778054728057,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24_1_00000000000000000002,241,Mokwa District,72.14248592714326,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24_2_0,241,Kwara District,80.7684964013324,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25_1_00000000000000000000,251,Lapai District,52.35665675202666,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25_1_00000000000000000001,251,Minna District,70.21633793417446,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25_1_00000000000000000002,251,Mokwa District,35.01867289722718,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25_2_0,251,Kwara District,70.97679335183547,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26_1_00000000000000000000,261,Lapai District,64.28407707381648,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26_1_00000000000000000001,261,Minna District,81.35272005415152,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26_1_00000000000000000002,261,Mokwa District,64.06305688012442,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26_2_0,261,Kwara District,97.36810271782785,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27_1_00000000000000000000,271,Lapai District,64.45421666542767,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27_1_00000000000000000001,271,Minna District,80.79906027993533,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27_1_00000000000000000002,271,Mokwa District,53.340613070105846,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27_2_0,271,Kwara District,52.76305588787972,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28_1_00000000000000000000,281,Lapai District,71.65464975414727,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28_1_00000000000000000001,281,Minna District,74.58839683903832,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28_1_00000000000000000002,281,Mokwa District,43.474863085093034,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_28_2_0,281,Kwara District,38.465970468718126,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_29_1_00000000000000000000,291,Lapai District,73.72767430636279,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_29_1_00000000000000000001,291,Minna District,69.24930660240841,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_29_1_00000000000000000002,291,Mokwa District,44.57529193824739,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_29_2_0,291,Kwara District,61.946286076144496,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30_1_00000000000000000000,301,Lapai District,15.06408489254995,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30_1_00000000000000000001,301,Minna District,10.734685799180387,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30_1_00000000000000000002,301,Mokwa District,7.0080610699050325,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_30_2_0,301,Kwara District,17.728842463710905,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_31_1_00000000000000000000,311,Lapai District,0.29846620306740396,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_31_1_00000000000000000001,311,Minna District,0.10330013861368809,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_31_1_00000000000000000002,311,Mokwa District,0.4381493148952886,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_31_2_0,311,Kwara District,2.952433061246133,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_32_1_00000000000000000000,321,Lapai District,3.31628492209222E-4,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_32_1_00000000000000000001,321,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_32_1_00000000000000000002,321,Mokwa District,8.884814146177956E-4,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_32_2_0,321,Kwara District,0.3834909116448363,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_1_00000000000000000000,331,Lapai District,0.36825832189430907,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_1_00000000000000000001,331,Minna District,0.06750731691089251,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_1_00000000000000000002,331,Mokwa District,2.5804229394199534,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_33_2_0,331,Kwara District,2.8453878108424346,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_1_00000000000000000000,341,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_1_00000000000000000001,341,Minna District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_1_00000000000000000002,341,Mokwa District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_34_2_0,341,Kwara District,0.3169857123306576,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_1_00000000000000000000,351,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_1_00000000000000000001,351,Minna District,0.016476011623162173,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_1_00000000000000000002,351,Mokwa District,0.0033193819847251037,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_35_2_0,351,Kwara District,2.186508816670763,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_1_00000000000000000000,361,Lapai District,0.0,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_1_00000000000000000001,361,Minna District,0.023958167354738394,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_1_00000000000000000002,361,Mokwa District,0.12450056855027702,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_36_2_0,361,Kwara District,0.17894884108482165,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_1_00000000000000000000,1,Lapai District,0.7992328582569683,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_1_00000000000000000001,1,Minna District,0.08535019413135404,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_1_00000000000000000002,1,Mokwa District,0.4298573221543208,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_2_0,1,Kwara District,0.02227980864945679,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_1_00000000000000000000,11,Lapai District,0.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_1_00000000000000000001,11,Minna District,0.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_1_00000000000000000002,11,Mokwa District,0.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_2_0,11,Kwara District,0.20659714204566298,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_1_00000000000000000000,21,Lapai District,0.08684135731262538,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_1_00000000000000000001,21,Minna District,0.14800824015609196,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_1_00000000000000000002,21,Mokwa District,1.9295530186061853,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_2_0,21,Kwara District,5.333383112465396,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_1_00000000000000000000,31,Lapai District,0.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_1_00000000000000000001,31,Minna District,0.0,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_1_00000000000000000002,31,Mokwa District,0.03520008755158547,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_2_0,31,Kwara District,2.9804048424179936,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_1_00000000000000000000,41,Lapai District,0.2896229680418125,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_1_00000000000000000001,41,Minna District,0.25799506770111114,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_1_00000000000000000002,41,Mokwa District,0.33040116272789427,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_2_0,41,Kwara District,2.945285182355963,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_1_00000000000000000000,51,Lapai District,1.1108973716880275,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_1_00000000000000000001,51,Minna District,0.2138994509768274,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_1_00000000000000000002,51,Mokwa District,2.389672189790126,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_2_0,51,Kwara District,4.541284896403521,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_1_00000000000000000000,61,Lapai District,4.624849580136246,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_1_00000000000000000001,61,Minna District,2.031942832508884,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_1_00000000000000000002,61,Mokwa District,4.8826863477575975,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_2_0,61,Kwara District,9.92601900697589,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_1_00000000000000000000,71,Lapai District,9.185898942689777,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_1_00000000000000000001,71,Minna District,5.384304831085981,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_1_00000000000000000002,71,Mokwa District,13.690140425269362,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_2_0,71,Kwara District,19.732608635331133,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1_00000000000000000000,81,Lapai District,2.605652688009684,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1_00000000000000000001,81,Minna District,0.819539337308479,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_1_00000000000000000002,81,Mokwa District,1.253677604535386,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_2_0,81,Kwara District,11.806893717702286,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1_00000000000000000000,91,Lapai District,14.38109532485828,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1_00000000000000000001,91,Minna District,11.443675787828568,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_1_00000000000000000002,91,Mokwa District,20.394943379888243,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_2_0,91,Kwara District,43.90758407191895,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1_00000000000000000000,101,Lapai District,34.509076846171375,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1_00000000000000000001,101,Minna District,22.6550359832198,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_1_00000000000000000002,101,Mokwa District,51.60401112236721,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_2_0,101,Kwara District,92.44390458870576,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1_00000000000000000000,111,Lapai District,37.424739512045775,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1_00000000000000000001,111,Minna District,21.239208332485067,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_1_00000000000000000002,111,Mokwa District,30.617884467345263,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_2_0,111,Kwara District,53.680259452791994,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_1_00000000000000000000,121,Lapai District,53.377681359163,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_1_00000000000000000001,121,Minna District,51.03530385815486,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_1_00000000000000000002,121,Mokwa District,51.17471833802497,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_2_0,121,Kwara District,55.14539630017793,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_1_00000000000000000000,131,Lapai District,73.52947850106091,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_1_00000000000000000001,131,Minna District,77.81560489433924,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_1_00000000000000000002,131,Mokwa District,81.50436179591158,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_2_0,131,Kwara District,64.50345290522976,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_1_00000000000000000000,141,Lapai District,70.70318795812418,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_1_00000000000000000001,141,Minna District,74.60155983188321,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_1_00000000000000000002,141,Mokwa District,57.834217010462275,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_2_0,141,Kwara District,47.03021332399568,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_1_00000000000000000000,151,Lapai District,57.34715870181866,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_1_00000000000000000001,151,Minna District,63.2071243014815,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_1_00000000000000000002,151,Mokwa District,44.7097813407864,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_2_0,151,Kwara District,53.24992299905998,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_1_00000000000000000000,161,Lapai District,45.05203339978141,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_1_00000000000000000001,161,Minna District,34.68019952463061,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_1_00000000000000000002,161,Mokwa District,45.47208880531953,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_2_0,161,Kwara District,50.69383217433756,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_1_00000000000000000000,171,Lapai District,89.11518196006877,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_1_00000000000000000001,171,Minna District,87.32865069790715,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_1_00000000000000000002,171,Mokwa District,77.56583071735743,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_2_0,171,Kwara District,57.66487669815374,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_1_00000000000000000000,181,Lapai District,73.51542196887718,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_1_00000000000000000001,181,Minna District,93.78901810750628,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_1_00000000000000000002,181,Mokwa District,47.78638538950214,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_2_0,181,Kwara District,44.391185502288046,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_1_00000000000000000000,191,Lapai District,111.24043344078244,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_1_00000000000000000001,191,Minna District,107.43784799020038,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_1_00000000000000000002,191,Mokwa District,123.15415673733392,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
